LineId,Time,Component,Pid,Content,EventId,EventTemplate
190,20171223-22:15:44:170,Step_StandReportReceiver,30002312,REPORT : 7032 5020 150625 240,e3c6f56b,REPORT : <*> <*> <*> 240 
191,20171223-22:15:44:849,Step_LSC,30002312,onStandStepChanged 3605,621ffb6e,onStandStepChanged <*> 
192,20171223-22:15:44:863,Step_LSC,30002312,onExtend:1514038545000 1 0 4,882504b1,<*> 1 0 4 
193,20171223-22:15:45:149,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7032##548365##8661##14641##27188471,f1d0c179,getTodayTotalDetailSteps <*> 
194,20171223-22:15:45:150,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7033##548365##8661##14736##27189469,69a87295,setTodayTotalDetailSteps <*> 
195,20171223-22:15:45:158,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127332,f3d2c97e,calculateCaloriesWithCache totalCalories <*> 
196,20171223-22:15:45:161,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,1ef891b1,calculateAltitudeWithCache totalAltitude 240 
197,20171223-22:15:45:164,Step_StandReportReceiver,30002312,REPORT : 7033 5021 150646 240,e3c6f56b,REPORT : <*> <*> <*> 240 
198,20171223-22:15:45:348,Step_LSC,30002312,onStandStepChanged 3606,621ffb6e,onStandStepChanged <*> 
199,20171223-22:15:45:361,Step_LSC,30002312,onExtend:1514038546000 1 0 4,882504b1,<*> 1 0 4 
200,20171223-22:15:45:649,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7033##548365##8661##14736##27189469,f1d0c179,getTodayTotalDetailSteps <*> 
201,20171223-22:15:45:650,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7034##548365##8661##14831##27189969,69a87295,setTodayTotalDetailSteps <*> 
202,20171223-22:15:45:656,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127354,f3d2c97e,calculateCaloriesWithCache totalCalories <*> 
203,20171223-22:15:45:658,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,1ef891b1,calculateAltitudeWithCache totalAltitude 240 
204,20171223-22:15:45:659,Step_StandReportReceiver,30002312,REPORT : 7034 5022 150668 240,e3c6f56b,REPORT : <*> <*> <*> 240 
205,20171223-22:15:45:848,Step_LSC,30002312,onStandStepChanged 3607,621ffb6e,onStandStepChanged <*> 
206,20171223-22:15:45:851,Step_LSC,30002312,onExtend:1514038546000 1 0 4,882504b1,<*> 1 0 4 
207,20171223-22:15:46:149,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7034##548365##8661##14831##27189969,f1d0c179,getTodayTotalDetailSteps <*> 
208,20171223-22:15:46:150,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7035##548365##8661##14926##27190469,69a87295,setTodayTotalDetailSteps <*> 
209,20171223-22:15:46:157,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127375,f3d2c97e,calculateCaloriesWithCache totalCalories <*> 
210,20171223-22:15:46:160,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,1ef891b1,calculateAltitudeWithCache totalAltitude 240 
211,20171223-22:15:46:164,Step_StandReportReceiver,30002312,REPORT : 7035 5022 150689 240,e3c6f56b,REPORT : <*> <*> <*> 240 
212,20171223-22:15:46:349,Step_LSC,30002312,onStandStepChanged 3608,621ffb6e,onStandStepChanged <*> 
213,20171223-22:15:46:355,Step_LSC,30002312,onExtend:1514038547000 1 0 4,882504b1,<*> 1 0 4 
214,20171223-22:15:46:650,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7035##548365##8661##14926##27190469,f1d0c179,getTodayTotalDetailSteps <*> 
215,20171223-22:15:46:651,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7036##548365##8661##15021##27190970,69a87295,setTodayTotalDetailSteps <*> 
216,20171223-22:15:46:674,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127396,f3d2c97e,calculateCaloriesWithCache totalCalories <*> 
217,20171223-22:15:46:679,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,1ef891b1,calculateAltitudeWithCache totalAltitude 240 
218,20171223-22:15:46:684,Step_StandReportReceiver,30002312,REPORT : 7036 5023 150711 240,e3c6f56b,REPORT : <*> <*> <*> 240 
219,20171223-22:15:47:349,Step_LSC,30002312,onStandStepChanged 3609,621ffb6e,onStandStepChanged <*> 
220,20171223-22:15:47:370,Step_LSC,30002312,onExtend:1514038548000 1 0 4,882504b1,<*> 1 0 4 
221,20171223-22:15:47:650,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7036##548365##8661##15021##27190970,f1d0c179,getTodayTotalDetailSteps <*> 
222,20171223-22:15:47:650,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7037##548365##8661##15116##27191969,69a87295,setTodayTotalDetailSteps <*> 
223,20171223-22:15:47:658,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127418,f3d2c97e,calculateCaloriesWithCache totalCalories <*> 
224,20171223-22:15:47:661,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,1ef891b1,calculateAltitudeWithCache totalAltitude 240 
225,20171223-22:15:47:661,Step_StandReportReceiver,30002312,REPORT : 7037 5024 150732 240,e3c6f56b,REPORT : <*> <*> <*> 240 
226,20171223-22:15:47:857,Step_LSC,30002312,onStandStepChanged 3610,621ffb6e,onStandStepChanged <*> 
227,20171223-22:15:47:860,Step_LSC,30002312,onExtend:1514038548000 1 0 4,882504b1,<*> 1 0 4 
228,20171223-22:15:48:158,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7037##548365##8661##15116##27191969,f1d0c179,getTodayTotalDetailSteps <*> 
229,20171223-22:15:48:159,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7038##548365##8661##15211##27192478,69a87295,setTodayTotalDetailSteps <*> 
230,20171223-22:15:48:167,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127439,f3d2c97e,calculateCaloriesWithCache totalCalories <*> 
231,20171223-22:15:48:169,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,1ef891b1,calculateAltitudeWithCache totalAltitude 240 
232,20171223-22:15:48:174,Step_StandReportReceiver,30002312,REPORT : 7038 5025 150753 240,e3c6f56b,REPORT : <*> <*> <*> 240 
233,20171223-22:15:48:350,Step_LSC,30002312,onStandStepChanged 3611,621ffb6e,onStandStepChanged <*> 
234,20171223-22:15:48:368,Step_LSC,30002312,onExtend:1514038549000 1 0 4,882504b1,<*> 1 0 4 
235,20171223-22:15:48:652,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7038##548365##8661##15211##27192478,f1d0c179,getTodayTotalDetailSteps <*> 
236,20171223-22:15:48:653,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7039##548365##8661##15306##27192971,69a87295,setTodayTotalDetailSteps <*> 
237,20171223-22:15:48:668,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127461,f3d2c97e,calculateCaloriesWithCache totalCalories <*> 
238,20171223-22:15:48:676,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,1ef891b1,calculateAltitudeWithCache totalAltitude 240 
239,20171223-22:15:48:679,Step_StandReportReceiver,30002312,REPORT : 7039 5025 150775 240,e3c6f56b,REPORT : <*> <*> <*> 240 
240,20171223-22:15:49:350,Step_LSC,30002312,onStandStepChanged 3612,621ffb6e,onStandStepChanged <*> 
241,20171223-22:15:49:366,Step_LSC,30002312,onExtend:1514038550000 1 0 4,882504b1,<*> 1 0 4 
242,20171223-22:15:49:652,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7039##548365##8661##15306##27192971,f1d0c179,getTodayTotalDetailSteps <*> 
243,20171223-22:15:49:653,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7040##548365##8661##15401##27193971,69a87295,setTodayTotalDetailSteps <*> 
244,20171223-22:15:49:668,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127482,f3d2c97e,calculateCaloriesWithCache totalCalories <*> 
245,20171223-22:15:49:675,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,1ef891b1,calculateAltitudeWithCache totalAltitude 240 
246,20171223-22:15:49:676,Step_StandReportReceiver,30002312,REPORT : 7040 5026 150796 240,e3c6f56b,REPORT : <*> <*> <*> 240 
247,20171223-22:15:49:858,Step_LSC,30002312,onStandStepChanged 3613,621ffb6e,onStandStepChanged <*> 
248,20171223-22:15:49:864,Step_LSC,30002312,onExtend:1514038550000 1 0 4,882504b1,<*> 1 0 4 
249,20171223-22:15:50:160,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7040##548365##8661##15401##27193971,f1d0c179,getTodayTotalDetailSteps <*> 
250,20171223-22:15:50:161,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7041##548365##8661##15496##27194480,69a87295,setTodayTotalDetailSteps <*> 
251,20171223-22:15:50:176,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127504,f3d2c97e,calculateCaloriesWithCache totalCalories <*> 
252,20171223-22:15:50:181,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,1ef891b1,calculateAltitudeWithCache totalAltitude 240 
253,20171223-22:15:50:182,Step_StandReportReceiver,30002312,REPORT : 7041 5027 150818 240,e3c6f56b,REPORT : <*> <*> <*> 240 
254,20171223-22:15:50:850,Step_LSC,30002312,onStandStepChanged 3614,621ffb6e,onStandStepChanged <*> 
255,20171223-22:15:50:864,Step_LSC,30002312,onExtend:1514038551000 1 0 4,882504b1,<*> 1 0 4 
256,20171223-22:15:51:151,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7041##548365##8661##15496##27194480,f1d0c179,getTodayTotalDetailSteps <*> 
257,20171223-22:15:51:152,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7042##548365##8661##15591##27195470,69a87295,setTodayTotalDetailSteps <*> 
258,20171223-22:15:51:169,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127525,f3d2c97e,calculateCaloriesWithCache totalCalories <*> 
259,20171223-22:15:51:180,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,1ef891b1,calculateAltitudeWithCache totalAltitude 240 
260,20171223-22:15:51:181,Step_StandReportReceiver,30002312,REPORT : 7042 5027 150839 240,e3c6f56b,REPORT : <*> <*> <*> 240 
261,20171223-22:15:51:859,Step_LSC,30002312,onStandStepChanged 3616,621ffb6e,onStandStepChanged <*> 
262,20171223-22:15:51:868,Step_LSC,30002312,onExtend:1514038552000 2 0 4,f10ad78b,<*> 2 0 4 
263,20171223-22:15:52:160,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7042##548365##8661##15591##27195470,f1d0c179,getTodayTotalDetailSteps <*> 
264,20171223-22:15:52:161,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7044##548365##8661##15686##27196480,69a87295,setTodayTotalDetailSteps <*> 
265,20171223-22:15:52:175,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127568,f3d2c97e,calculateCaloriesWithCache totalCalories <*> 
266,20171223-22:15:52:183,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,1ef891b1,calculateAltitudeWithCache totalAltitude 240 
267,20171223-22:15:52:183,Step_StandReportReceiver,30002312,REPORT : 7044 5029 150882 240,e3c6f56b,REPORT : <*> <*> <*> 240 
268,20171223-22:15:52:349,Step_LSC,30002312,onStandStepChanged 3617,621ffb6e,onStandStepChanged <*> 
269,20171223-22:15:52:363,Step_LSC,30002312,onExtend:1514038553000 1 0 4,882504b1,<*> 1 0 4 
270,20171223-22:15:52:651,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7044##548365##8661##15686##27196480,f1d0c179,getTodayTotalDetailSteps <*> 
271,20171223-22:15:52:652,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7045##548365##8661##15781##27196970,69a87295,setTodayTotalDetailSteps <*> 
272,20171223-22:15:52:666,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127589,f3d2c97e,calculateCaloriesWithCache totalCalories <*> 
273,20171223-22:15:52:674,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,1ef891b1,calculateAltitudeWithCache totalAltitude 240 
274,20171223-22:15:52:674,Step_StandReportReceiver,30002312,REPORT : 7045 5030 150903 240,e3c6f56b,REPORT : <*> <*> <*> 240 
275,20171223-22:15:53:349,Step_LSC,30002312,onStandStepChanged 3619,621ffb6e,onStandStepChanged <*> 
276,20171223-22:15:53:358,Step_LSC,30002312,onExtend:1514038554000 2 0 4,f10ad78b,<*> 2 0 4 
277,20171223-22:15:53:653,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7045##548365##8661##15781##27196970,f1d0c179,getTodayTotalDetailSteps <*> 
278,20171223-22:15:53:653,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7047##548365##8661##15876##27197972,69a87295,setTodayTotalDetailSteps <*> 
279,20171223-22:15:53:665,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127632,f3d2c97e,calculateCaloriesWithCache totalCalories <*> 
280,20171223-22:15:53:673,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,1ef891b1,calculateAltitudeWithCache totalAltitude 240 
281,20171223-22:15:53:675,Step_StandReportReceiver,30002312,REPORT : 7047 5031 150946 240,e3c6f56b,REPORT : <*> <*> <*> 240 
282,20171223-22:15:54:350,Step_LSC,30002312,onStandStepChanged 3620,621ffb6e,onStandStepChanged <*> 
283,20171223-22:15:54:359,Step_LSC,30002312,onExtend:1514038555000 1 0 4,882504b1,<*> 1 0 4 
284,20171223-22:15:54:651,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7047##548365##8661##15876##27197972,f1d0c179,getTodayTotalDetailSteps <*> 
285,20171223-22:15:54:651,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7048##548365##8661##15971##27198970,69a87295,setTodayTotalDetailSteps <*> 
286,20171223-22:15:54:657,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127653,f3d2c97e,calculateCaloriesWithCache totalCalories <*> 
287,20171223-22:15:54:660,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,1ef891b1,calculateAltitudeWithCache totalAltitude 240 
288,20171223-22:15:54:661,Step_StandReportReceiver,30002312,REPORT : 7048 5032 150968 240,e3c6f56b,REPORT : <*> <*> <*> 240 
289,20171223-22:15:55:349,Step_LSC,30002312,onStandStepChanged 3622,621ffb6e,onStandStepChanged <*> 
290,20171223-22:15:55:359,Step_LSC,30002312,onExtend:1514038556000 2 0 4,f10ad78b,<*> 2 0 4 
291,20171223-22:15:55:650,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7048##548365##8661##15971##27198970,f1d0c179,getTodayTotalDetailSteps <*> 
292,20171223-22:15:55:650,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7050##548365##8661##16066##27199969,69a87295,setTodayTotalDetailSteps <*> 
293,20171223-22:15:55:657,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127696,f3d2c97e,calculateCaloriesWithCache totalCalories <*> 
294,20171223-22:15:55:659,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,1ef891b1,calculateAltitudeWithCache totalAltitude 240 
295,20171223-22:15:55:660,Step_StandReportReceiver,30002312,REPORT : 7050 5033 151011 240,e3c6f56b,REPORT : <*> <*> <*> 240 
296,20171223-22:15:55:848,Step_LSC,30002312,onStandStepChanged 3624,621ffb6e,onStandStepChanged <*> 
297,20171223-22:15:55:855,Step_LSC,30002312,onExtend:1514038556000 2 0 4,f10ad78b,<*> 2 0 4 
298,20171223-22:15:56:150,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7050##548365##8661##16066##27199969,f1d0c179,getTodayTotalDetailSteps <*> 
299,20171223-22:15:56:151,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7052##548365##8661##16161##27200470,69a87295,setTodayTotalDetailSteps <*> 
300,20171223-22:15:56:163,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127739,f3d2c97e,calculateCaloriesWithCache totalCalories <*> 
301,20171223-22:15:56:169,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,1ef891b1,calculateAltitudeWithCache totalAltitude 240 
302,20171223-22:15:56:170,Step_StandReportReceiver,30002312,REPORT : 7052 5035 151053 240,e3c6f56b,REPORT : <*> <*> <*> 240 
303,20171223-22:15:57:851,Step_LSC,30002312,onStandStepChanged 3625,621ffb6e,onStandStepChanged <*> 
304,20171223-22:15:57:863,Step_LSC,30002312,onExtend:1514038558000 1 0 4,882504b1,<*> 1 0 4 
305,20171223-22:15:58:155,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7052##548365##8661##16161##27200470,f1d0c179,getTodayTotalDetailSteps <*> 
306,20171223-22:15:58:156,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7053##548365##8661##16256##27202475,69a87295,setTodayTotalDetailSteps <*> 
307,20171223-22:15:58:170,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127761,f3d2c97e,calculateCaloriesWithCache totalCalories <*> 
308,20171223-22:15:58:174,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,1ef891b1,calculateAltitudeWithCache totalAltitude 240 
309,20171223-22:15:58:175,Step_StandReportReceiver,30002312,REPORT : 7053 5035 151075 240,e3c6f56b,REPORT : <*> <*> <*> 240 
310,20171223-22:15:59:849,Step_LSC,30002312,onStandStepChanged 3626,621ffb6e,onStandStepChanged <*> 
311,20171223-22:15:59:865,Step_LSC,30002312,onExtend:1514038560000 1 0 4,882504b1,<*> 1 0 4 
312,20171223-22:16:0:119,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,06a20828,processHandleBroadcastAction action:android.intent.action.TIME_TICK 
313,20171223-22:16:0:150,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7053##548365##8661##16256##27202475,f1d0c179,getTodayTotalDetailSteps <*> 
314,20171223-22:16:0:150,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038500000##7054##548458##8661##16256##27204469,69a87295,setTodayTotalDetailSteps <*> 
315,20171223-22:16:0:159,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127782,f3d2c97e,calculateCaloriesWithCache totalCalories <*> 
316,20171223-22:16:0:161,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,1ef891b1,calculateAltitudeWithCache totalAltitude 240 
317,20171223-22:16:0:162,Step_StandReportReceiver,30002312,REPORT : 7054 5036 151096 240,e3c6f56b,REPORT : <*> <*> <*> 240 
318,20171223-22:16:0:849,Step_LSC,30002312,onStandStepChanged 3626,621ffb6e,onStandStepChanged <*> 
319,20171223-22:16:0:859,Step_LSC,30002312,onExtend:1514038561000 0 0 0,ff5c1e54,<*> 0 0 0 
320,20171223-22:16:1:150,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038500000##7054##548458##8661##16256##27204469,f1d0c179,getTodayTotalDetailSteps <*> 
321,20171223-22:16:1:150,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038500000##7054##548551##8661##16256##27205469,69a87295,setTodayTotalDetailSteps <*> 
322,20171223-22:16:1:165,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127782,f3d2c97e,calculateCaloriesWithCache totalCalories <*> 
323,20171223-22:16:1:172,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,1ef891b1,calculateAltitudeWithCache totalAltitude 240 
324,20171223-22:17:0:123,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,06a20828,processHandleBroadcastAction action:android.intent.action.TIME_TICK 
325,20171223-22:17:18:850,Step_LSC,30002312,onStandStepChanged 3626,621ffb6e,onStandStepChanged <*> 
326,20171223-22:17:18:864,Step_LSC,30002312,onExtend:1514038639000 0 0 4,5f9441e4,<*> 0 0 <*> 
327,20171223-22:17:19:151,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038500000##7054##548551##8661##16256##27205469,f1d0c179,getTodayTotalDetailSteps <*> 
328,20171223-22:17:19:152,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038560000##7054##548552##8661##16256##27283470,69a87295,setTodayTotalDetailSteps <*> 
329,20171223-22:17:19:167,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127782,f3d2c97e,calculateCaloriesWithCache totalCalories <*> 
330,20171223-22:17:19:174,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,1ef891b1,calculateAltitudeWithCache totalAltitude 240 
331,20171223-22:17:20:348,Step_LSC,30002312,onStandStepChanged 3628,621ffb6e,onStandStepChanged <*> 
332,20171223-22:17:20:358,Step_LSC,30002312,onExtend:1514038641000 2 0 4,f10ad78b,<*> 2 0 4 
333,20171223-22:17:20:652,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038560000##7054##548552##8661##16256##27283470,f1d0c179,getTodayTotalDetailSteps <*> 
334,20171223-22:17:20:652,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038560000##7056##548553##8661##16256##27284971,69a87295,setTodayTotalDetailSteps <*> 
