LineId,Date,Time,Level,Component,Content,EventId,EventTemplate
173,2016-09-28,04:30:32,Info,CBS,Warning: Unrecognized packageExtended attribute.,8561fe2e,<*> Unrecognized <*> <*> 
174,2016-09-28,04:30:32,Info,CBS,Expecting attribute name [HRESULT = <*>- CBS_E_MANIFEST_INVALID_ITEM],36c79237,Expecting attribute name <*> <*> <*> 
175,2016-09-28,04:30:32,Info,CBS,Failed to get next element [HRESULT = <*>- CBS_E_MANIFEST_INVALID_ITEM],f64bb7e3,Failed to get next element <*> <*> <*> 
176,2016-09-28,04:30:32,Info,CBS,Warning: Unrecognized packageExtended attribute.,8561fe2e,<*> Unrecognized <*> <*> 
177,2016-09-28,04:30:32,Info,CBS,Expecting attribute name [HRESULT = <*>- CBS_E_MANIFEST_INVALID_ITEM],36c79237,Expecting attribute name <*> <*> <*> 
178,2016-09-28,04:30:32,Info,CBS,Failed to get next element [HRESULT = <*>- CBS_E_MANIFEST_INVALID_ITEM],f64bb7e3,Failed to get next element <*> <*> <*> 
179,2016-09-28,04:30:32,Info,CBS,Warning: Unrecognized packageExtended attribute.,8561fe2e,<*> Unrecognized <*> <*> 
180,2016-09-28,04:30:32,Info,CBS,Expecting attribute name [HRESULT = <*>- CBS_E_MANIFEST_INVALID_ITEM],36c79237,Expecting attribute name <*> <*> <*> 
181,2016-09-28,04:30:32,Info,CBS,Failed to get next element [HRESULT = <*>- CBS_E_MANIFEST_INVALID_ITEM],f64bb7e3,Failed to get next element <*> <*> <*> 
182,2016-09-28,04:30:32,Info,CBS,Warning: Unrecognized packageExtended attribute.,8561fe2e,<*> Unrecognized <*> <*> 
183,2016-09-28,04:30:32,Info,CBS,Expecting attribute name [HRESULT = <*>- CBS_E_MANIFEST_INVALID_ITEM],36c79237,Expecting attribute name <*> <*> <*> 
184,2016-09-28,04:30:32,Info,CBS,Failed to get next element [HRESULT = <*>- CBS_E_MANIFEST_INVALID_ITEM],f64bb7e3,Failed to get next element <*> <*> <*> 
185,2016-09-28,04:30:32,Info,CBS,Warning: Unrecognized packageExtended attribute.,8561fe2e,<*> Unrecognized <*> <*> 
186,2016-09-28,04:30:32,Info,CBS,Warning: Unrecognized packageExtended attribute.,8561fe2e,<*> Unrecognized <*> <*> 
187,2016-09-28,04:30:32,Info,CBS,Expecting attribute name [HRESULT = <*>- CBS_E_MANIFEST_INVALID_ITEM],36c79237,Expecting attribute name <*> <*> <*> 
188,2016-09-28,04:30:32,Info,CBS,Failed to get next element [HRESULT = <*>- CBS_E_MANIFEST_INVALID_ITEM],f64bb7e3,Failed to get next element <*> <*> <*> 
189,2016-09-28,04:30:32,Info,CBS,Warning: Unrecognized packageExtended attribute.,8561fe2e,<*> Unrecognized <*> <*> 
190,2016-09-28,04:30:32,Info,CBS,Expecting attribute name [HRESULT = <*>- CBS_E_MANIFEST_INVALID_ITEM],36c79237,Expecting attribute name <*> <*> <*> 
191,2016-09-28,04:30:32,Info,CBS,Failed to get next element [HRESULT = <*>- CBS_E_MANIFEST_INVALID_ITEM],f64bb7e3,Failed to get next element <*> <*> <*> 
192,2016-09-28,04:30:32,Info,CBS,Warning: Unrecognized packageExtended attribute.,8561fe2e,<*> Unrecognized <*> <*> 
193,2016-09-28,04:30:32,Info,CBS,Expecting attribute name [HRESULT = <*>- CBS_E_MANIFEST_INVALID_ITEM],36c79237,Expecting attribute name <*> <*> <*> 
194,2016-09-28,04:30:32,Info,CBS,Failed to get next element [HRESULT = <*>- CBS_E_MANIFEST_INVALID_ITEM],f64bb7e3,Failed to get next element <*> <*> <*> 
195,2016-09-28,04:30:32,Info,CBS,Warning: Unrecognized packageExtended attribute.,8561fe2e,<*> Unrecognized <*> <*> 
196,2016-09-28,04:30:32,Info,CBS,Expecting attribute name [HRESULT = <*>- CBS_E_MANIFEST_INVALID_ITEM],36c79237,Expecting attribute name <*> <*> <*> 
197,2016-09-28,04:30:32,Info,CBS,Failed to get next element [HRESULT = <*>- CBS_E_MANIFEST_INVALID_ITEM],f64bb7e3,Failed to get next element <*> <*> <*> 
198,2016-09-28,04:30:32,Info,CBS,Warning: Unrecognized packageExtended attribute.,8561fe2e,<*> Unrecognized <*> <*> 
199,2016-09-28,04:30:32,Info,CBS,Warning: Unrecognized packageExtended attribute.,8561fe2e,<*> Unrecognized <*> <*> 
200,2016-09-28,04:30:32,Info,CBS,Expecting attribute name [HRESULT = <*>- CBS_E_MANIFEST_INVALID_ITEM],36c79237,Expecting attribute name <*> <*> <*> 
201,2016-09-28,04:30:32,Info,CBS,Failed to get next element [HRESULT = <*>- CBS_E_MANIFEST_INVALID_ITEM],f64bb7e3,Failed to get next element <*> <*> <*> 
202,2016-09-28,04:30:32,Info,CBS,Warning: Unrecognized packageExtended attribute.,8561fe2e,<*> Unrecognized <*> <*> 
203,2016-09-28,04:30:32,Info,CBS,Expecting attribute name [HRESULT = <*>- CBS_E_MANIFEST_INVALID_ITEM],36c79237,Expecting attribute name <*> <*> <*> 
204,2016-09-28,04:30:32,Info,CBS,Failed to get next element [HRESULT = <*>- CBS_E_MANIFEST_INVALID_ITEM],f64bb7e3,Failed to get next element <*> <*> <*> 
205,2016-09-28,04:30:32,Info,CBS,Warning: Unrecognized packageExtended attribute.,8561fe2e,<*> Unrecognized <*> <*> 
206,2016-09-28,04:30:32,Info,CBS,Expecting attribute name [HRESULT = <*>- CBS_E_MANIFEST_INVALID_ITEM],36c79237,Expecting attribute name <*> <*> <*> 
207,2016-09-28,04:30:32,Info,CBS,Failed to get next element [HRESULT = <*>- CBS_E_MANIFEST_INVALID_ITEM],f64bb7e3,Failed to get next element <*> <*> <*> 
208,2016-09-28,04:30:32,Info,CBS,Warning: Unrecognized packageExtended attribute.,8561fe2e,<*> Unrecognized <*> <*> 
209,2016-09-28,04:30:32,Info,CBS,Expecting attribute name [HRESULT = <*>- CBS_E_MANIFEST_INVALID_ITEM],36c79237,Expecting attribute name <*> <*> <*> 
210,2016-09-28,04:30:32,Info,CBS,Failed to get next element [HRESULT = <*>- CBS_E_MANIFEST_INVALID_ITEM],f64bb7e3,Failed to get next element <*> <*> <*> 
211,2016-09-28,04:30:32,Info,CBS,Warning: Unrecognized packageExtended attribute.,8561fe2e,<*> Unrecognized <*> <*> 
212,2016-09-28,04:30:32,Info,CBS,Warning: Unrecognized packageExtended attribute.,8561fe2e,<*> Unrecognized <*> <*> 
213,2016-09-28,04:30:32,Info,CBS,Expecting attribute name [HRESULT = <*>- CBS_E_MANIFEST_INVALID_ITEM],36c79237,Expecting attribute name <*> <*> <*> 
214,2016-09-28,04:30:32,Info,CBS,Failed to get next element [HRESULT = <*>- CBS_E_MANIFEST_INVALID_ITEM],f64bb7e3,Failed to get next element <*> <*> <*> 
215,2016-09-28,04:30:32,Info,CBS,Warning: Unrecognized packageExtended attribute.,8561fe2e,<*> Unrecognized <*> <*> 
216,2016-09-28,04:30:32,Info,CBS,Expecting attribute name [HRESULT = <*>- CBS_E_MANIFEST_INVALID_ITEM],36c79237,Expecting attribute name <*> <*> <*> 
217,2016-09-28,04:30:32,Info,CBS,Failed to get next element [HRESULT = <*>- CBS_E_MANIFEST_INVALID_ITEM],f64bb7e3,Failed to get next element <*> <*> <*> 
218,2016-09-28,04:30:32,Info,CBS,Warning: Unrecognized packageExtended attribute.,8561fe2e,<*> Unrecognized <*> <*> 
219,2016-09-28,04:30:32,Info,CBS,Expecting attribute name [HRESULT = <*>- CBS_E_MANIFEST_INVALID_ITEM],36c79237,Expecting attribute name <*> <*> <*> 
220,2016-09-28,04:30:32,Info,CBS,Failed to get next element [HRESULT = <*>- CBS_E_MANIFEST_INVALID_ITEM],f64bb7e3,Failed to get next element <*> <*> <*> 
221,2016-09-28,04:30:32,Info,CBS,Warning: Unrecognized packageExtended attribute.,8561fe2e,<*> Unrecognized <*> <*> 
222,2016-09-28,04:30:32,Info,CBS,Expecting attribute name [HRESULT = <*>- CBS_E_MANIFEST_INVALID_ITEM],36c79237,Expecting attribute name <*> <*> <*> 
223,2016-09-28,04:30:32,Info,CBS,Failed to get next element [HRESULT = <*>- CBS_E_MANIFEST_INVALID_ITEM],f64bb7e3,Failed to get next element <*> <*> <*> 
224,2016-09-28,04:30:32,Info,CBS,Warning: Unrecognized packageExtended attribute.,8561fe2e,<*> Unrecognized <*> <*> 
225,2016-09-28,04:30:32,Info,CBS,Warning: Unrecognized packageExtended attribute.,8561fe2e,<*> Unrecognized <*> <*> 
226,2016-09-28,04:30:32,Info,CBS,Expecting attribute name [HRESULT = <*>- CBS_E_MANIFEST_INVALID_ITEM],36c79237,Expecting attribute name <*> <*> <*> 
227,2016-09-28,04:30:32,Info,CBS,Failed to get next element [HRESULT = <*>- CBS_E_MANIFEST_INVALID_ITEM],f64bb7e3,Failed to get next element <*> <*> <*> 
228,2016-09-28,04:30:32,Info,CBS,Warning: Unrecognized packageExtended attribute.,8561fe2e,<*> Unrecognized <*> <*> 
229,2016-09-28,04:30:32,Info,CBS,Expecting attribute name [HRESULT = <*>- CBS_E_MANIFEST_INVALID_ITEM],36c79237,Expecting attribute name <*> <*> <*> 
230,2016-09-28,04:30:32,Info,CBS,Failed to get next element [HRESULT = <*>- CBS_E_MANIFEST_INVALID_ITEM],f64bb7e3,Failed to get next element <*> <*> <*> 
231,2016-09-28,04:30:32,Info,CBS,Warning: Unrecognized packageExtended attribute.,8561fe2e,<*> Unrecognized <*> <*> 
232,2016-09-28,04:30:32,Info,CBS,Expecting attribute name [HRESULT = <*>- CBS_E_MANIFEST_INVALID_ITEM],36c79237,Expecting attribute name <*> <*> <*> 
233,2016-09-28,04:30:32,Info,CBS,Failed to get next element [HRESULT = <*>- CBS_E_MANIFEST_INVALID_ITEM],f64bb7e3,Failed to get next element <*> <*> <*> 
234,2016-09-28,04:30:32,Info,CBS,Warning: Unrecognized packageExtended attribute.,8561fe2e,<*> Unrecognized <*> <*> 
235,2016-09-28,04:30:32,Info,CBS,Expecting attribute name [HRESULT = <*>- CBS_E_MANIFEST_INVALID_ITEM],36c79237,Expecting attribute name <*> <*> <*> 
236,2016-09-28,04:30:32,Info,CBS,Failed to get next element [HRESULT = <*>- CBS_E_MANIFEST_INVALID_ITEM],f64bb7e3,Failed to get next element <*> <*> <*> 
237,2016-09-28,04:30:32,Info,CBS,Warning: Unrecognized packageExtended attribute.,8561fe2e,<*> Unrecognized <*> <*> 
238,2016-09-28,04:30:32,Info,CBS,Session: 30546173_4275933214 initialized by client WindowsUpdateAgent.,f883fd58,<*> <*> initialized by client <*> 
239,2016-09-28,04:30:33,Info,CBS,Warning: Unrecognized packageExtended attribute.,8561fe2e,<*> Unrecognized <*> <*> 
240,2016-09-28,04:30:33,Info,CBS,Expecting attribute name [HRESULT = <*>- CBS_E_MANIFEST_INVALID_ITEM],36c79237,Expecting attribute name <*> <*> <*> 
241,2016-09-28,04:30:33,Info,CBS,Failed to get next element [HRESULT = <*>- CBS_E_MANIFEST_INVALID_ITEM],f64bb7e3,Failed to get next element <*> <*> <*> 
242,2016-09-28,04:30:33,Info,CBS,Warning: Unrecognized packageExtended attribute.,8561fe2e,<*> Unrecognized <*> <*> 
243,2016-09-28,04:30:33,Info,CBS,Expecting attribute name [HRESULT = <*>- CBS_E_MANIFEST_INVALID_ITEM],36c79237,Expecting attribute name <*> <*> <*> 
244,2016-09-28,04:30:33,Info,CBS,Failed to get next element [HRESULT = <*>- CBS_E_MANIFEST_INVALID_ITEM],f64bb7e3,Failed to get next element <*> <*> <*> 
245,2016-09-28,04:30:33,Info,CBS,Warning: Unrecognized packageExtended attribute.,8561fe2e,<*> Unrecognized <*> <*> 
246,2016-09-28,04:30:33,Info,CBS,Expecting attribute name [HRESULT = <*>- CBS_E_MANIFEST_INVALID_ITEM],36c79237,Expecting attribute name <*> <*> <*> 
247,2016-09-28,04:30:33,Info,CBS,Failed to get next element [HRESULT = <*>- CBS_E_MANIFEST_INVALID_ITEM],f64bb7e3,Failed to get next element <*> <*> <*> 
248,2016-09-28,04:30:33,Info,CBS,Warning: Unrecognized packageExtended attribute.,8561fe2e,<*> Unrecognized <*> <*> 
249,2016-09-28,04:30:33,Info,CBS,Expecting attribute name [HRESULT = <*>- CBS_E_MANIFEST_INVALID_ITEM],36c79237,Expecting attribute name <*> <*> <*> 
250,2016-09-28,04:30:33,Info,CBS,Failed to get next element [HRESULT = <*>- CBS_E_MANIFEST_INVALID_ITEM],f64bb7e3,Failed to get next element <*> <*> <*> 
251,2016-09-28,04:30:33,Info,CBS,Warning: Unrecognized packageExtended attribute.,8561fe2e,<*> Unrecognized <*> <*> 
252,2016-09-28,04:30:33,Info,CBS,Warning: Unrecognized packageExtended attribute.,8561fe2e,<*> Unrecognized <*> <*> 
253,2016-09-28,04:30:33,Info,CBS,Expecting attribute name [HRESULT = <*>- CBS_E_MANIFEST_INVALID_ITEM],36c79237,Expecting attribute name <*> <*> <*> 
254,2016-09-28,04:30:33,Info,CBS,Failed to get next element [HRESULT = <*>- CBS_E_MANIFEST_INVALID_ITEM],f64bb7e3,Failed to get next element <*> <*> <*> 
255,2016-09-28,04:30:33,Info,CBS,Warning: Unrecognized packageExtended attribute.,8561fe2e,<*> Unrecognized <*> <*> 
256,2016-09-28,04:30:33,Info,CBS,Expecting attribute name [HRESULT = <*>- CBS_E_MANIFEST_INVALID_ITEM],36c79237,Expecting attribute name <*> <*> <*> 
257,2016-09-28,04:30:33,Info,CBS,Failed to get next element [HRESULT = <*>- CBS_E_MANIFEST_INVALID_ITEM],f64bb7e3,Failed to get next element <*> <*> <*> 
258,2016-09-28,04:30:33,Info,CBS,Warning: Unrecognized packageExtended attribute.,8561fe2e,<*> Unrecognized <*> <*> 
259,2016-09-28,04:30:33,Info,CBS,Expecting attribute name [HRESULT = <*>- CBS_E_MANIFEST_INVALID_ITEM],36c79237,Expecting attribute name <*> <*> <*> 
260,2016-09-28,04:30:33,Info,CBS,Failed to get next element [HRESULT = <*>- CBS_E_MANIFEST_INVALID_ITEM],f64bb7e3,Failed to get next element <*> <*> <*> 
261,2016-09-28,04:30:33,Info,CBS,Warning: Unrecognized packageExtended attribute.,8561fe2e,<*> Unrecognized <*> <*> 
262,2016-09-28,04:30:33,Info,CBS,Expecting attribute name [HRESULT = <*>- CBS_E_MANIFEST_INVALID_ITEM],36c79237,Expecting attribute name <*> <*> <*> 
263,2016-09-28,04:30:33,Info,CBS,Failed to get next element [HRESULT = <*>- CBS_E_MANIFEST_INVALID_ITEM],f64bb7e3,Failed to get next element <*> <*> <*> 
264,2016-09-28,04:30:33,Info,CBS,Warning: Unrecognized packageExtended attribute.,8561fe2e,<*> Unrecognized <*> <*> 
265,2016-09-28,04:30:33,Info,CBS,Warning: Unrecognized packageExtended attribute.,8561fe2e,<*> Unrecognized <*> <*> 
266,2016-09-28,04:30:33,Info,CBS,Expecting attribute name [HRESULT = <*>- CBS_E_MANIFEST_INVALID_ITEM],36c79237,Expecting attribute name <*> <*> <*> 
267,2016-09-28,04:30:33,Info,CBS,Failed to get next element [HRESULT = <*>- CBS_E_MANIFEST_INVALID_ITEM],f64bb7e3,Failed to get next element <*> <*> <*> 
268,2016-09-28,04:30:33,Info,CBS,Warning: Unrecognized packageExtended attribute.,8561fe2e,<*> Unrecognized <*> <*> 
269,2016-09-28,04:30:33,Info,CBS,Expecting attribute name [HRESULT = <*>- CBS_E_MANIFEST_INVALID_ITEM],36c79237,Expecting attribute name <*> <*> <*> 
270,2016-09-28,04:30:33,Info,CBS,Failed to get next element [HRESULT = <*>- CBS_E_MANIFEST_INVALID_ITEM],f64bb7e3,Failed to get next element <*> <*> <*> 
271,2016-09-28,04:30:33,Info,CBS,Warning: Unrecognized packageExtended attribute.,8561fe2e,<*> Unrecognized <*> <*> 
272,2016-09-28,04:30:33,Info,CBS,Expecting attribute name [HRESULT = <*>- CBS_E_MANIFEST_INVALID_ITEM],36c79237,Expecting attribute name <*> <*> <*> 
273,2016-09-28,04:30:33,Info,CBS,Failed to get next element [HRESULT = <*>- CBS_E_MANIFEST_INVALID_ITEM],f64bb7e3,Failed to get next element <*> <*> <*> 
274,2016-09-28,04:30:33,Info,CBS,Warning: Unrecognized packageExtended attribute.,8561fe2e,<*> Unrecognized <*> <*> 
275,2016-09-28,04:30:33,Info,CBS,Expecting attribute name [HRESULT = <*>- CBS_E_MANIFEST_INVALID_ITEM],36c79237,Expecting attribute name <*> <*> <*> 
276,2016-09-28,04:30:33,Info,CBS,Failed to get next element [HRESULT = <*>- CBS_E_MANIFEST_INVALID_ITEM],f64bb7e3,Failed to get next element <*> <*> <*> 
277,2016-09-28,04:30:33,Info,CBS,Warning: Unrecognized packageExtended attribute.,8561fe2e,<*> Unrecognized <*> <*> 
278,2016-09-28,04:30:33,Info,CBS,Warning: Unrecognized packageExtended attribute.,8561fe2e,<*> Unrecognized <*> <*> 
279,2016-09-28,04:30:33,Info,CBS,Expecting attribute name [HRESULT = <*>- CBS_E_MANIFEST_INVALID_ITEM],36c79237,Expecting attribute name <*> <*> <*> 
280,2016-09-28,04:30:33,Info,CBS,Failed to get next element [HRESULT = <*>- CBS_E_MANIFEST_INVALID_ITEM],f64bb7e3,Failed to get next element <*> <*> <*> 
281,2016-09-28,04:30:33,Info,CBS,Warning: Unrecognized packageExtended attribute.,8561fe2e,<*> Unrecognized <*> <*> 
282,2016-09-28,04:30:33,Info,CBS,Expecting attribute name [HRESULT = <*>- CBS_E_MANIFEST_INVALID_ITEM],36c79237,Expecting attribute name <*> <*> <*> 
283,2016-09-28,04:30:33,Info,CBS,Failed to get next element [HRESULT = <*>- CBS_E_MANIFEST_INVALID_ITEM],f64bb7e3,Failed to get next element <*> <*> <*> 
284,2016-09-28,04:30:33,Info,CBS,Warning: Unrecognized packageExtended attribute.,8561fe2e,<*> Unrecognized <*> <*> 
285,2016-09-28,04:30:33,Info,CBS,Expecting attribute name [HRESULT = <*>- CBS_E_MANIFEST_INVALID_ITEM],36c79237,Expecting attribute name <*> <*> <*> 
286,2016-09-28,04:30:33,Info,CBS,Failed to get next element [HRESULT = <*>- CBS_E_MANIFEST_INVALID_ITEM],f64bb7e3,Failed to get next element <*> <*> <*> 
287,2016-09-28,04:30:33,Info,CBS,Warning: Unrecognized packageExtended attribute.,8561fe2e,<*> Unrecognized <*> <*> 
288,2016-09-28,04:30:33,Info,CBS,Expecting attribute name [HRESULT = <*>- CBS_E_MANIFEST_INVALID_ITEM],36c79237,Expecting attribute name <*> <*> <*> 
289,2016-09-28,04:30:33,Info,CBS,Failed to get next element [HRESULT = <*>- CBS_E_MANIFEST_INVALID_ITEM],f64bb7e3,Failed to get next element <*> <*> <*> 
290,2016-09-28,04:30:33,Info,CBS,Warning: Unrecognized packageExtended attribute.,8561fe2e,<*> Unrecognized <*> <*> 
291,2016-09-28,04:30:33,Info,CBS,Warning: Unrecognized packageExtended attribute.,8561fe2e,<*> Unrecognized <*> <*> 
292,2016-09-28,04:30:33,Info,CBS,Expecting attribute name [HRESULT = <*>- CBS_E_MANIFEST_INVALID_ITEM],36c79237,Expecting attribute name <*> <*> <*> 
293,2016-09-28,04:30:33,Info,CBS,Failed to get next element [HRESULT = <*>- CBS_E_MANIFEST_INVALID_ITEM],f64bb7e3,Failed to get next element <*> <*> <*> 
294,2016-09-28,04:30:33,Info,CBS,Warning: Unrecognized packageExtended attribute.,8561fe2e,<*> Unrecognized <*> <*> 
295,2016-09-28,04:30:33,Info,CBS,Expecting attribute name [HRESULT = <*>- CBS_E_MANIFEST_INVALID_ITEM],36c79237,Expecting attribute name <*> <*> <*> 
296,2016-09-28,04:30:33,Info,CBS,Failed to get next element [HRESULT = <*>- CBS_E_MANIFEST_INVALID_ITEM],f64bb7e3,Failed to get next element <*> <*> <*> 
297,2016-09-28,04:30:33,Info,CBS,Warning: Unrecognized packageExtended attribute.,8561fe2e,<*> Unrecognized <*> <*> 
298,2016-09-28,04:30:33,Info,CBS,Expecting attribute name [HRESULT = <*>- CBS_E_MANIFEST_INVALID_ITEM],36c79237,Expecting attribute name <*> <*> <*> 
299,2016-09-28,04:30:33,Info,CBS,Failed to get next element [HRESULT = <*>- CBS_E_MANIFEST_INVALID_ITEM],f64bb7e3,Failed to get next element <*> <*> <*> 
300,2016-09-28,04:30:33,Info,CBS,Warning: Unrecognized packageExtended attribute.,8561fe2e,<*> Unrecognized <*> <*> 
301,2016-09-28,04:30:33,Info,CBS,Expecting attribute name [HRESULT = <*>- CBS_E_MANIFEST_INVALID_ITEM],36c79237,Expecting attribute name <*> <*> <*> 
302,2016-09-28,04:30:33,Info,CBS,Failed to get next element [HRESULT = <*>- CBS_E_MANIFEST_INVALID_ITEM],f64bb7e3,Failed to get next element <*> <*> <*> 
303,2016-09-28,04:30:33,Info,CBS,Warning: Unrecognized packageExtended attribute.,8561fe2e,<*> Unrecognized <*> <*> 
304,2016-09-28,04:30:33,Info,CBS,Warning: Unrecognized packageExtended attribute.,8561fe2e,<*> Unrecognized <*> <*> 
305,2016-09-28,04:30:33,Info,CBS,Expecting attribute name [HRESULT = <*>- CBS_E_MANIFEST_INVALID_ITEM],36c79237,Expecting attribute name <*> <*> <*> 
306,2016-09-28,04:30:33,Info,CBS,Failed to get next element [HRESULT = <*>- CBS_E_MANIFEST_INVALID_ITEM],f64bb7e3,Failed to get next element <*> <*> <*> 
307,2016-09-28,04:30:33,Info,CBS,Warning: Unrecognized packageExtended attribute.,8561fe2e,<*> Unrecognized <*> <*> 
308,2016-09-28,04:30:33,Info,CBS,Expecting attribute name [HRESULT = <*>- CBS_E_MANIFEST_INVALID_ITEM],36c79237,Expecting attribute name <*> <*> <*> 
309,2016-09-28,04:30:33,Info,CBS,Failed to get next element [HRESULT = <*>- CBS_E_MANIFEST_INVALID_ITEM],f64bb7e3,Failed to get next element <*> <*> <*> 
310,2016-09-28,04:30:33,Info,CBS,Warning: Unrecognized packageExtended attribute.,8561fe2e,<*> Unrecognized <*> <*> 
311,2016-09-28,04:30:33,Info,CBS,Expecting attribute name [HRESULT = <*>- CBS_E_MANIFEST_INVALID_ITEM],36c79237,Expecting attribute name <*> <*> <*> 
312,2016-09-28,04:30:33,Info,CBS,Failed to get next element [HRESULT = <*>- CBS_E_MANIFEST_INVALID_ITEM],f64bb7e3,Failed to get next element <*> <*> <*> 
313,2016-09-28,04:30:33,Info,CBS,Warning: Unrecognized packageExtended attribute.,8561fe2e,<*> Unrecognized <*> <*> 
314,2016-09-28,04:30:33,Info,CBS,Expecting attribute name [HRESULT = <*>- CBS_E_MANIFEST_INVALID_ITEM],36c79237,Expecting attribute name <*> <*> <*> 
315,2016-09-28,04:30:33,Info,CBS,Failed to get next element [HRESULT = <*>- CBS_E_MANIFEST_INVALID_ITEM],f64bb7e3,Failed to get next element <*> <*> <*> 
316,2016-09-28,04:30:33,Info,CBS,Warning: Unrecognized packageExtended attribute.,8561fe2e,<*> Unrecognized <*> <*> 
317,2016-09-28,04:30:33,Info,CBS,Warning: Unrecognized packageExtended attribute.,8561fe2e,<*> Unrecognized <*> <*> 
318,2016-09-28,04:30:33,Info,CBS,Expecting attribute name [HRESULT = <*>- CBS_E_MANIFEST_INVALID_ITEM],36c79237,Expecting attribute name <*> <*> <*> 
319,2016-09-28,04:30:33,Info,CBS,Failed to get next element [HRESULT = <*>- CBS_E_MANIFEST_INVALID_ITEM],f64bb7e3,Failed to get next element <*> <*> <*> 
320,2016-09-28,04:30:33,Info,CBS,Warning: Unrecognized packageExtended attribute.,8561fe2e,<*> Unrecognized <*> <*> 
321,2016-09-28,04:30:33,Info,CBS,Expecting attribute name [HRESULT = <*>- CBS_E_MANIFEST_INVALID_ITEM],36c79237,Expecting attribute name <*> <*> <*> 
