LineId,Month,Date,Time,User,Component,PID,Address,Content,EventId,EventTemplate
129,Jul,1,11:51:11,calvisitor-10-105-160-95,com.apple.cts,258,,"<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 15759 seconds.  Ignoring.",e59097b4,<*> <*> told me to run this <*> <*> but the start time isn't for <*> <*> <*> 
130,Jul,1,11:51:12,calvisitor-10-105-160-95,com.apple.cts,258,,"<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 4439 seconds.  Ignoring.",e59097b4,<*> <*> told me to run this <*> <*> but the start time isn't for <*> <*> <*> 
131,Jul,1,11:51:22,calvisitor-10-105-160-95,com.apple.cts,258,,"<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 4429 seconds.  Ignoring.",e59097b4,<*> <*> told me to run this <*> <*> but the start time isn't for <*> <*> <*> 
132,Jul,1,11:51:25,calvisitor-10-105-160-95,com.apple.AddressBook.InternetAccountsBridge,31496,,dnssd_clientstub ConnectToServer: connect()-> No of tries: 1,20202d4a,<*> <*> <*> No of <*> <*> 
133,Jul,1,11:53:45,calvisitor-10-105-160-95,kernel,0,,AppleThunderboltGenericHAL::earlyWake - complete - took 0 milliseconds,a0e45ae0,<*> <*> complete <*> took <*> milliseconds 
134,Jul,1,11:53:45,authorMacBook-Pro,kernel,0,,"Setting BTCoex Config: enable_2G:1, profile_2g:0, enable_5G:1, profile_5G:0",be73c004,Setting <*> <*> <*> <*> <*> <*> 
135,Jul,1,11:53:49,authorMacBook-Pro,networkd,195,,-[NETClientConnection effectiveBundleID] using process name apsd as bundle ID (this is expected for daemons without bundle ID,f108263f,<*> <*> using process name <*> as bundle ID <*> is expected for daemons without bundle ID 
136,Jul,1,11:55:14,calvisitor-10-105-160-95,kernel,0,,AirPort: Link Down on en0. Reason 8 (Disassociated because station leaving).,a14c509b,<*> Link Down on <*> Reason <*> <*> <*> <*> <*> 
137,Jul,1,11:55:24,calvisitor-10-105-160-95,com.apple.cts,258,,"<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 4187 seconds.  Ignoring.",e59097b4,<*> <*> told me to run this <*> <*> but the start time isn't for <*> <*> <*> 
138,Jul,1,11:55:24,calvisitor-10-105-160-95,com.apple.cts,43,,"<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 4099 seconds.  Ignoring.",e59097b4,<*> <*> told me to run this <*> <*> but the start time isn't for <*> <*> <*> 
139,Jul,1,11:58:27,calvisitor-10-105-160-95,kernel,0,,"ARPT: 626625.204595: wl0: wl_update_tcpkeep_seq: Updated seq/ack/win from UserClient Seq 3034132215, Ack 528237229, Win size 278",7b01b081,<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> Win <*> <*> 
140,Jul,1,11:58:27,authorMacBook-Pro,com.apple.cts,258,,"<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 15323 seconds.  Ignoring.",e59097b4,<*> <*> told me to run this <*> <*> but the start time isn't for <*> <*> <*> 
141,Jul,1,12:12:04,calvisitor-10-105-160-95,kernel,0,,AppleCamIn::systemWakeCall - messageType = 0xE0000340,b5f6193c,<*> <*> <*> <*> 
142,Jul,1,12:12:21,calvisitor-10-105-160-95,secd,276,,"SOSAccountThisDeviceCanSyncWithCircle sync with device failure: Error Domain=<*> Code=1035 ""Account identity not set"" UserInfo={NSDescription=Account identity not set}",f7ca109a,<*> sync with device <*> Error Domain <*> Code <*> <*> identity not <*> <*> <*> Account identity not <*> 
143,Jul,1,12:26:01,calvisitor-10-105-160-95,com.apple.cts,258,,"<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 427826 seconds.  Ignoring.",e59097b4,<*> <*> told me to run this <*> <*> but the start time isn't for <*> <*> <*> 
144,Jul,1,12:26:01,calvisitor-10-105-160-95,com.apple.cts,258,,"<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 2350 seconds.  Ignoring.",e59097b4,<*> <*> told me to run this <*> <*> but the start time isn't for <*> <*> <*> 
145,Jul,1,12:39:29,calvisitor-10-105-160-95,com.apple.cts,258,,"<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 1542 seconds.  Ignoring.",e59097b4,<*> <*> told me to run this <*> <*> but the start time isn't for <*> <*> <*> 
146,Jul,1,12:39:55,calvisitor-10-105-160-95,com.apple.cts,43,,"<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 1428 seconds.  Ignoring.",e59097b4,<*> <*> told me to run this <*> <*> but the start time isn't for <*> <*> <*> 
147,Jul,1,12:52:57,calvisitor-10-105-160-95,kernel,0,,"RTC: Maintenance 2017/7/1 19:52:56, sleep 2017/7/1 19:40:18",ee5ac10c,<*> Maintenance <*> <*> sleep <*> <*> 
148,Jul,1,12:52:57,calvisitor-10-105-160-95,kernel,0,,AppleCamIn::wakeEventHandlerThread,9e08cdfc,<*> 
149,Jul,1,12:52:57,calvisitor-10-105-160-95,kernel,0,,"en0: channel changed to 132,+1",b042f28f,<*> channel changed to <*> 
150,Jul,1,12:53:53,calvisitor-10-105-160-95,kernel,0,,"ARPT: 626908.045241: wl0: setup_keepalive: interval 900, retry_interval 30, retry_count 10",70556bd7,<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> 
151,Jul,1,13:06:35,calvisitor-10-105-160-95,kernel,0,,AirPort: Link Up on awdl0,4b423e87,<*> Link Up on <*> 
152,Jul,1,13:20:12,calvisitor-10-105-160-95,sharingd,30299,,13:20:12.402 : BTLE scanner Powered On,319d6a9d,<*> <*> <*> scanner Powered On 
153,Jul,1,13:20:12,calvisitor-10-105-160-95,com.apple.cts,258,,"<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 424575 seconds.  Ignoring.",e59097b4,<*> <*> told me to run this <*> <*> but the start time isn't for <*> <*> <*> 
154,Jul,1,13:20:31,calvisitor-10-105-160-95,com.apple.AddressBook.InternetAccountsBridge,31588,,dnssd_clientstub ConnectToServer: connect()-> No of tries: 1,20202d4a,<*> <*> <*> No of <*> <*> 
155,Jul,1,13:20:33,calvisitor-10-105-160-95,sandboxd,129,[31588],<*>(31588) deny network-outbound /private/var/run/mDNSResponder,964ad79f,<*> deny <*> <*> 
156,Jul,1,13:34:07,calvisitor-10-105-160-95,com.apple.AddressBook.InternetAccountsBridge,31595,,dnssd_clientstub ConnectToServer: connect()-> No of tries: 1,20202d4a,<*> <*> <*> No of <*> <*> 
157,Jul,1,13:41:48,calvisitor-10-105-160-95,kernel,0,,RTC: PowerByCalendarDate setting ignored,bfd5d6bb,<*> <*> setting ignored 
158,Jul,1,13:41:58,calvisitor-10-105-160-95,com.apple.CDScheduler,258,,Thermal pressure state: 1 Memory pressure state: 0,84fe619a,Thermal pressure <*> <*> Memory pressure <*> <*> 
159,Jul,1,13:42:01,calvisitor-10-105-160-95,locationd,82,,Location icon should now be in state 'Active',a7fa6f3e,Location icon should now be in state <*> 
160,Jul,1,13:42:41,calvisitor-10-105-160-95,kernel,0,,ARPT: 627141.702095: wl0: MDNS: IPV6 Addr: 2607:f140:6000:8:c6b3:1ff:fecd:467f,3908b381,<*> <*> <*> <*> <*> <*> <*> 
161,Jul,1,13:44:07,calvisitor-10-105-160-95,com.apple.AddressBook.InternetAccountsBridge,31608,,dnssd_clientstub ConnectToServer: connect()-> No of tries: 2,20202d4a,<*> <*> <*> No of <*> <*> 
162,Jul,1,13:47:33,calvisitor-10-105-160-95,kernel,0,,en0: 802.11d country code set to 'X3'.,3908b381,<*> <*> <*> <*> <*> <*> <*> 
163,Jul,1,13:47:33,authorMacBook-Pro,kernel,0,,IO80211AWDLPeerManager::setAwdlOperatingMode Setting the AWDL operation mode from AUTO to SUSPENDED,8f15bf8a,<*> Setting the AWDL operation mode from AUTO to SUSPENDED 
164,Jul,1,13:47:53,calvisitor-10-105-160-95,kernel,0,,en0: channel changed to 6,b042f28f,<*> channel changed to <*> 
165,Jul,1,13:49:09,authorMacBook-Pro,kernel,0,,"USBMSC Identifier (non-unique): 000000000820 0x5ac 0x8406 0x820, 3",e495eb39,<*> Identifier <*> <*> <*> <*> <*> <*> 
166,Jul,1,14:01:24,calvisitor-10-105-160-95,kernel,0,,"ARPT: 627305.613279: wl0: setup_keepalive: Seq: 1664112163, Ack: 818851215, Win size: 4096",1961762a,<*> <*> <*> <*> <*> <*> <*> <*> Win <*> <*> 
167,Jul,1,14:14:51,calvisitor-10-105-160-95,kernel,0,,AppleCamIn::systemWakeCall - messageType = 0xE0000340,b5f6193c,<*> <*> <*> <*> 
168,Jul,1,14:28:27,calvisitor-10-105-160-95,kernel,0,,IOThunderboltSwitch<0>(0x0)::listenerCallback - Thunderbolt HPD packet for route = 0x0 port = 11 unplug = 0,ee3e81a2,<*> <*> Thunderbolt HPD packet for route <*> port <*> unplug <*> 
169,Jul,1,14:28:55,calvisitor-10-105-160-95,kernel,0,,ARPT: 627355.597577: ARPT: Wake Reason: Wake on Scan offload,1203d492,<*> <*> <*> Wake <*> Wake on Scan offload 
170,Jul,1,14:29:01,calvisitor-10-105-160-95,sandboxd,129,[10018],QQ(10018) deny mach-lookup <*>,964ad79f,<*> deny <*> <*> 
171,Jul,1,14:38:45,calvisitor-10-105-160-95,com.apple.CDScheduler,258,,Thermal pressure state: 0 Memory pressure state: 0,84fe619a,Thermal pressure <*> <*> Memory pressure <*> <*> 
172,Jul,1,14:52:03,calvisitor-10-105-160-95,kernel,0,,"RTC: Maintenance 2017/7/1 21:52:00, sleep 2017/7/1 21:39:51",ee5ac10c,<*> Maintenance <*> <*> sleep <*> <*> 
173,Jul,1,14:52:03,calvisitor-10-105-160-95,kernel,0,,[HID] [MT] AppleMultitouchDevice::willTerminate entered,9b2fb7fd,<*> <*> <*> entered 
174,Jul,1,14:52:03,calvisitor-10-105-160-95,blued,85,,[BluetoothHIDDeviceController] EventServiceDisconnectedCallback,b5f8f0ab,<*> <*> 
175,Jul,1,15:05:42,calvisitor-10-105-160-95,kernel,0,,PMStats: Hibernate read took 197 ms,a868859c,<*> Hibernate read took <*> ms 
176,Jul,1,15:05:47,calvisitor-10-105-160-95,secd,276,,"SOSAccountThisDeviceCanSyncWithCircle sync with device failure: Error Domain=<*> Code=1035 ""Account identity not set"" UserInfo={NSDescription=Account identity not set}",f7ca109a,<*> sync with device <*> Error Domain <*> Code <*> <*> identity not <*> <*> <*> Account identity not <*> 
177,Jul,1,15:05:51,calvisitor-10-105-160-95,com.apple.AddressBook.InternetAccountsBridge,31654,,dnssd_clientstub ConnectToServer: connect() failed path:/var/run/mDNSResponder Socket:4 Err:-1 Errno:1 Operation not permitted,3c3314a6,<*> <*> <*> failed <*> <*> <*> <*> Operation not permitted 
178,Jul,1,19:43:22,calvisitor-10-105-160-95,kernel,0,,"pages 1471315, wire 491253, act 449877, inact 3, cleaned 0 spec 5, zf 23, throt 0, compr 345876, xpmapped 40000",4215315e,pages <*> wire <*> act <*> inact <*> cleaned <*> spec <*> <*> <*> <*> <*> <*> <*> <*> <*> 
179,Jul,1,19:43:22,calvisitor-10-105-160-95,VDCAssistant,213,,"VDCAssistant:  Found a camera (0x1430000005ac8290) , but was not able to start it up (0x0 -- (os/kern) successful)",560cc674,<*> <*> <*> <*> <*> <*> <*> <*> not <*> <*> <*> it <*> <*> <*> <*> <*> 
180,Jul,1,19:43:22,calvisitor-10-105-160-95,WindowServer,184,,handle_will_sleep_auth_and_shield_windows: Reordering authw 0x7fa823a04400(2004) (lock state: 3),3908b381,<*> <*> <*> <*> <*> <*> <*> 
181,Jul,1,19:43:32,calvisitor-10-105-163-202,symptomsd,215,,__73-[NetworkAnalyticsEngine observeValueForKeyPath:ofObject:change:context:]_block_invoke unexpected switch value 2,15d59477,<*> <*> unexpected switch value <*> 
182,Jul,1,19:43:36,calvisitor-10-105-163-202,QQ,10018,,button report: 0x8002bdf,d2d784d7,button <*> <*> 
183,Jul,1,19:46:26,calvisitor-10-105-163-202,GoogleSoftwareUpdateAgent,31702,,"2017-07-01 19:46:26.133 GoogleSoftwareUpdateAgent[31702/0x7000002a0000] [lvl=2] -[KSAgentApp(KeystoneThread) runKeystonesInThreadWithArg:] Checking with local engine: <KSUpdateEngine:0x100259c60 ticketStore=<KSPersistentTicketStore:0x100253770 store=<KSKeyedPersistentStore:0x100254d10 path=""/Users/xpc/Library/Google/GoogleSoftwareUpdate/TicketStore/Keystone.ticketstore"" lockFile=<KSLockFile:0x100254d80 path=""/Users/xpc/Library/Google/GoogleSoftwareUpdate/TicketStore/<*>"" locked=NO > >> processor=<KSActionProcessor:0x100259e70 delegate=<KSUpdateEngine:0x100259c60> isProcessing=NO actionsCompleted=0 progress=0.00 errors=0 currentActionErrors=0 events=0 currentActionEvents=0 actionQueue=( ) > delegate=(null) serverInfoStore=<KSServerPrivateInfoStore:0x1002594d0 path=""/Users/xpc/Library/Google/GoogleSoftwareUpdate/Servers""> errors=0 >",bc0d20d6,<*> <*> <*> <*> <*> <*> <*> Checking with <*> <*> <*> <*> <*> store <*> path <*> <*> <*> path <*> locked NO <*> <*> processor <*> delegate <*> <*> NO <*> <*> progress <*> errors <*> <*> <*> events <*> <*> <*> <*> <*> <*> <*> delegate <*> <*> <*> path <*> errors <*> <*> 
184,Jul,1,19:46:42,calvisitor-10-105-163-202,iconservicesagent,328,,-[ISGenerateImageOp generateImageWithCompletion:] Failed to composit image for descriptor <ISBindingImageDescriptor: 0x7f9950712080>.,698d7874,<*> <*> Failed to composit image for descriptor <*> <*> 
185,Jul,1,19:46:42,calvisitor-10-105-163-202,iconservicesagent,328,,-[ISGenerateImageOp generateImageWithCompletion:] Failed to composit image for descriptor <ISBindingImageDescriptor: 0x7f9951303310>.,698d7874,<*> <*> Failed to composit image for descriptor <*> <*> 
186,Jul,1,19:50:12,calvisitor-10-105-163-202,quicklookd,31687,,Error returned from iconservicesagent: (null),3d522395,Error returned from <*> <*> 
187,Jul,1,20:13:23,calvisitor-10-105-163-202,Safari,9852,,tcp_connection_tls_session_error_callback_imp 1977 __tcp_connection_tls_session_callback_write_block_invoke.434 error 22,aaafdb8e,<*> <*> <*> error <*> 
188,Jul,1,20:17:07,calvisitor-10-105-163-202,iconservicesagent,328,,-[ISGenerateImageOp generateImageWithCompletion:] Failed to composit image for descriptor <ISBindingImageDescriptor: 0x7f9951105bf0>.,698d7874,<*> <*> Failed to composit image for descriptor <*> <*> 
189,Jul,1,20:17:08,calvisitor-10-105-163-202,quicklookd,31687,,Error returned from iconservicesagent: (null),3d522395,Error returned from <*> <*> 
190,Jul,1,20:23:09,calvisitor-10-105-163-202,cloudd,326,,"SecOSStatusWith error:[-50] Error Domain=NSOSStatusErrorDomain Code=-50 ""query missing class name"" (paramErr: error in user parameter list) UserInfo={NSDescription=query missing class name}",b4df44f1,<*> <*> Error Domain <*> Code <*> <*> missing class <*> <*> error in user parameter <*> <*> <*> query missing class <*> 
191,Jul,1,21:03:00,calvisitor-10-105-163-202,WindowServer,184,,send_datagram_available_ping: pid 445 failed to act on a ping it dequeued before timing out.,01d2c0b6,<*> pid <*> failed to act on a ping it dequeued before timing <*> 
192,Jul,1,21:10:19,calvisitor-10-105-163-202,Preview,11512,,WARNING: Type1 font data isn't in the correct format required by the Adobe Type 1 Font Format specification.,2ad48f6b,<*> <*> <*> <*> <*> in the <*> <*> <*> by the <*> <*> <*> <*> <*> <*> 
193,Jul,1,21:17:32,calvisitor-10-105-163-202,WindowServer,184,,send_datagram_available_ping: pid 445 failed to act on a ping it dequeued before timing out.,01d2c0b6,<*> pid <*> failed to act on a ping it dequeued before timing <*> 
194,Jul,1,21:18:10,calvisitor-10-105-163-202,quicklookd,31687,,Error returned from iconservicesagent: (null),3d522395,Error returned from <*> <*> 
195,Jul,1,21:18:10,calvisitor-10-105-163-202,iconservicesagent,328,,-[ISGenerateImageOp generateImageWithCompletion:] Failed to composit image for descriptor <ISBindingImageDescriptor: 0x7f9950712080>.,698d7874,<*> <*> Failed to composit image for descriptor <*> <*> 
196,Jul,1,21:19:06,calvisitor-10-105-163-202,quicklookd,31687,,Error returned from iconservicesagent: (null),3d522395,Error returned from <*> <*> 
197,Jul,1,21:21:33,calvisitor-10-105-163-202,iconservicesagent,328,,-[ISGenerateImageOp generateImageWithCompletion:] Failed to composit image for descriptor <ISBindingImageDescriptor: 0x7f9950712080>.,698d7874,<*> <*> Failed to composit image for descriptor <*> <*> 
198,Jul,1,21:24:38,calvisitor-10-105-163-202,iconservicesagent,328,,-[ISGenerateImageOp generateImageWithCompletion:] Failed to composit image for descriptor <ISBindingImageDescriptor: 0x7f9951005740>.,698d7874,<*> <*> Failed to composit image for descriptor <*> <*> 
199,Jul,1,21:33:23,calvisitor-10-105-163-202,iconservicesagent,328,,-[ISGenerateImageOp generateImageWithCompletion:] Failed to composit image for descriptor <ISBindingImageDescriptor: 0x7f9950606790>.,698d7874,<*> <*> Failed to composit image for descriptor <*> <*> 
200,Jul,1,22:03:31,calvisitor-10-105-163-202,com.apple.cts,258,,"<*>://DB05755C-483D-44B7-B93B-ED06E57FF420/CalDAVPrincipal/p11: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 59 seconds.  Ignoring.",e59097b4,<*> <*> told me to run this <*> <*> but the start time isn't for <*> <*> <*> 
201,Jul,1,22:08:16,calvisitor-10-105-163-202,WindowServer,184,,"device_generate_desktop_screenshot: authw 0x7fa823c89600(2000), shield 0x7fa8258cac00(2001)",eb46a62c,<*> <*> <*> shield <*> 
202,Jul,1,22:12:41,calvisitor-10-105-163-202,iconservicesagent,328,,-[ISGenerateImageOp generateImageWithCompletion:] Failed to composit image for descriptor <ISBindingImageDescriptor: 0x7f9950606790>.,698d7874,<*> <*> Failed to composit image for descriptor <*> <*> 
203,Jul,1,22:13:49,calvisitor-10-105-163-202,WindowServer,184,,send_datagram_available_ping: pid 445 failed to act on a ping it dequeued before timing out.,01d2c0b6,<*> pid <*> failed to act on a ping it dequeued before timing <*> 
204,Jul,1,22:19:34,calvisitor-10-105-163-202,iconservicesagent,328,,-[ISGenerateImageOp generateImageWithCompletion:] Failed to composit image for descriptor <ISBindingImageDescriptor: 0x7f9950606790>.,698d7874,<*> <*> Failed to composit image for descriptor <*> <*> 
205,Jul,1,22:20:14,calvisitor-10-105-163-202,WindowServer,184,,"device_generate_desktop_screenshot: authw 0x7fa823c89600(2000), shield 0x7fa8258cac00(2001)",eb46a62c,<*> <*> <*> shield <*> 
206,Jul,1,22:20:57,calvisitor-10-105-163-202,iconservicesagent,328,,-[ISGenerateImageOp generateImageWithCompletion:] Failed to composit image for descriptor <ISBindingImageDescriptor: 0x7f9950712080>.,698d7874,<*> <*> Failed to composit image for descriptor <*> <*> 
207,Jul,1,22:20:58,calvisitor-10-105-163-202,quicklookd,31687,,Error returned from iconservicesagent: (null),3d522395,Error returned from <*> <*> 
208,Jul,1,22:22:59,calvisitor-10-105-163-202,CalendarAgent,279,,[<*>] [Refusing to parse response to PROPPATCH because of content-type: [text/html; charset=UTF-8].],c4f65807,<*> <*> to parse response to <*> because of <*> <*> <*> <*> 
209,Jul,1,22:25:38,calvisitor-10-105-163-202,locationd,82,,"NETWORK: requery, 0, 0, 0, 0, 250, items, fQueryRetries, 0, fLastRetryTimestamp, 520665636.6",e39149bc,<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> 
210,Jul,1,22:30:15,calvisitor-10-105-163-202,QQ,10018,,button report: 0x8002bdf,d2d784d7,button <*> <*> 
211,Jul,1,23:32:34,calvisitor-10-105-163-202,kernel,0,,"ARPT: 640362.070027: wl0: wl_update_tcpkeep_seq: Original Seq: 2000710617, Ack: 2120985509, Win size: 4096",1206d53a,<*> <*> <*> <*> <*> <*> <*> <*> <*> Win <*> <*> 
212,Jul,1,23:32:34,calvisitor-10-105-163-202,kernel,0,,Previous sleep cause: 5,11988da8,Previous sleep <*> <*> 
213,Jul,1,23:32:34,calvisitor-10-105-163-202,kernel,0,,AirPort: Link Up on awdl0,4b423e87,<*> Link Up on <*> 
214,Jul,1,23:46:06,calvisitor-10-105-163-202,kernel,0,,Wake reason: RTC (Alarm),a31ed83d,Wake <*> <*> <*> 
215,Jul,1,23:46:06,calvisitor-10-105-163-202,kernel,0,,AppleThunderboltNHIType2::prePCIWake - power up complete - took 2 us,f7bafb2a,<*> <*> power up complete <*> took <*> us 
216,Jul,1,23:46:06,calvisitor-10-105-163-202,kernel,0,,IOThunderboltSwitch<0>(0x0)::listenerCallback - Thunderbolt HPD packet for route = 0x0 port = 12 unplug = 0,ee3e81a2,<*> <*> Thunderbolt HPD packet for route <*> port <*> unplug <*> 
217,Jul,2,02:18:39,calvisitor-10-105-163-202,sharingd,30299,,02:18:39.156 : BTLE scanner Powered On,319d6a9d,<*> <*> <*> scanner Powered On 
218,Jul,2,02:18:39,calvisitor-10-105-163-202,configd,53,,network changed: v4(en0-:<*>) v6(en0:2607:f140:6000:8:c6b3:1ff:fecd:467f) DNS! Proxy SMB,69f0a3e3,network <*> <*> <*> <*> Proxy SMB 
219,Jul,2,02:19:03,calvisitor-10-105-163-202,com.apple.AddressBook.InternetAccountsBridge,31953,,dnssd_clientstub ConnectToServer: connect() failed path:/var/run/mDNSResponder Socket:4 Err:-1 Errno:1 Operation not permitted,3c3314a6,<*> <*> <*> failed <*> <*> <*> <*> Operation not permitted 
220,Jul,2,02:32:17,calvisitor-10-105-163-202,kernel,0,,hibernate_page_list_setall found pageCount 448015,fd091e42,<*> found <*> <*> 
221,Jul,2,02:32:17,calvisitor-10-105-163-202,kernel,0,,[HID] [ATC] [Error] AppleDeviceManagementHIDEventService::start Could not make a string from out connection notification key,98d03560,<*> <*> <*> <*> Could not <*> <*> <*> from <*> <*> notification <*> 
222,Jul,2,02:32:17,calvisitor-10-105-163-202,kernel,0,,en0: BSSID changed to 5c:50:15:4c:18:1c,dc6ccaae,<*> <*> changed to <*> 
