LineId,Date,Time,Pid,Tid,Level,Component,Content,EventId,EventTemplate
123,03-17,16:13:46.250,2227,2227,I,PanelView,onTrackingStarted,9e08cdfc,<*> 
124,03-17,16:13:46.277,1702,14640,I,WindowManager,Destroying surface Surface(name=com.tencent.qt.qtl/com.tencent.qt.qtl.activity.info.NewsDetailXmlActivity) called by com.android.server.wm.WindowStateAnimator.destroySurface:<*> com.android.server.wm.WindowStateAnimator.destroySurfaceLocked:<*> com.android.server.wm.WindowState.removeLocked:<*> com.android.server.wm.WindowManagerService.removeWindowInnerLocked:<*> com.android.server.wm.WindowManagerService.removeWindowInnerLocked:<*> com.android.server.wm.WindowManagerService.removeWindowLocked:<*> com.android.server.wm.WindowManagerService.removeWindowLocked:<*> com.android.server.wm.WindowManagerService.removeWindow:<*>,42f965f0,Destroying surface <*> <*> called by <*> <*> <*> <*> <*> <*> <*> <*> 
125,03-17,16:13:46.285,2227,2227,I,PhoneStatusBar,suspendAutohide,9e08cdfc,<*> 
126,03-17,16:13:46.290,2227,2227,I,StackScrollAlgorithm,"overlapAmount:<*>.<*>, previousNotificationEnd:<*>.<*>, newYTranslation:-<*>.<*>, location:<*>, i:<*>, getTopPadding:<*>.<*>, getLocationOnScreen():-<*>",3908b381,<*> <*> <*> <*> <*> <*> <*> 
127,03-17,16:13:46.290,2227,2227,I,StackScrollAlgorithm,"state.clipTopAmount:<*>, i:<*>",b5f8f0ab,<*> <*> 
128,03-17,16:13:46.290,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:true, getTopPadding=<*>.<*>, Translation=-<*>.<*>",68842378,<*> <*> <*> <*> Translation <*> 
129,03-17,16:13:46.291,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:true,b5f8f0ab,<*> <*> 
130,03-17,16:13:46.304,2227,2227,I,PhoneStatusBar,suspendAutohide,9e08cdfc,<*> 
131,03-17,16:13:46.306,2227,2227,I,StackScrollAlgorithm,"overlapAmount:<*>.<*>, previousNotificationEnd:<*>.<*>, newYTranslation:-<*>.<*>, location:<*>, i:<*>, getTopPadding:<*>.<*>, getLocationOnScreen():-<*>",3908b381,<*> <*> <*> <*> <*> <*> <*> 
132,03-17,16:13:46.306,2227,2227,I,StackScrollAlgorithm,"state.clipTopAmount:<*>, i:<*>",b5f8f0ab,<*> <*> 
133,03-17,16:13:46.306,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:true, getTopPadding=<*>.<*>, Translation=-<*>.<*>",68842378,<*> <*> <*> <*> Translation <*> 
134,03-17,16:13:46.306,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:true,b5f8f0ab,<*> <*> 
135,03-17,16:13:46.317,2227,2227,I,PhoneStatusBar,suspendAutohide,9e08cdfc,<*> 
136,03-17,16:13:46.318,2227,2227,I,StackScrollAlgorithm,"overlapAmount:<*>.<*>, previousNotificationEnd:<*>.<*>, newYTranslation:-<*>.<*>, location:<*>, i:<*>, getTopPadding:<*>.<*>, getLocationOnScreen():-<*>",3908b381,<*> <*> <*> <*> <*> <*> <*> 
137,03-17,16:13:46.318,2227,2227,I,StackScrollAlgorithm,"state.clipTopAmount:<*>, i:<*>",b5f8f0ab,<*> <*> 
138,03-17,16:13:46.318,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:true, getTopPadding=<*>.<*>, Translation=-<*>.<*>",68842378,<*> <*> <*> <*> Translation <*> 
139,03-17,16:13:46.318,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:true,b5f8f0ab,<*> <*> 
140,03-17,16:13:46.338,2227,2227,I,PhoneStatusBar,suspendAutohide,9e08cdfc,<*> 
141,03-17,16:13:46.339,2227,2227,I,StackScrollAlgorithm,"overlapAmount:<*>.<*>, previousNotificationEnd:<*>.<*>, newYTranslation:-<*>.<*>, location:<*>, i:<*>, getTopPadding:<*>.<*>, getLocationOnScreen():-<*>",3908b381,<*> <*> <*> <*> <*> <*> <*> 
142,03-17,16:13:46.339,2227,2227,I,StackScrollAlgorithm,"state.clipTopAmount:<*>, i:<*>",b5f8f0ab,<*> <*> 
143,03-17,16:13:46.339,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:true, getTopPadding=<*>.<*>, Translation=-<*>.<*>",68842378,<*> <*> <*> <*> Translation <*> 
144,03-17,16:13:46.339,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:true,b5f8f0ab,<*> <*> 
145,03-17,16:13:46.350,2227,2227,I,PhoneStatusBar,suspendAutohide,9e08cdfc,<*> 
146,03-17,16:13:46.352,2227,2227,I,StackScrollAlgorithm,"overlapAmount:<*>.<*>, previousNotificationEnd:<*>.<*>, newYTranslation:-<*>.<*>, location:<*>, i:<*>, getTopPadding:<*>.<*>, getLocationOnScreen():-<*>",3908b381,<*> <*> <*> <*> <*> <*> <*> 
147,03-17,16:13:46.352,2227,2227,I,StackScrollAlgorithm,"state.clipTopAmount:-<*>, i:<*>",b5f8f0ab,<*> <*> 
148,03-17,16:13:46.352,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:true, getTopPadding=<*>.<*>, Translation=-<*>.<*>",68842378,<*> <*> <*> <*> Translation <*> 
149,03-17,16:13:46.352,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:true,b5f8f0ab,<*> <*> 
150,03-17,16:13:46.368,2227,2227,I,PhoneStatusBar,suspendAutohide,9e08cdfc,<*> 
151,03-17,16:13:46.370,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=<*>.<*>, Translation=-<*>.<*>",68842378,<*> <*> <*> <*> Translation <*> 
152,03-17,16:13:46.370,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,b5f8f0ab,<*> <*> 
153,03-17,16:13:46.388,2227,2227,I,PhoneStatusBar,suspendAutohide,9e08cdfc,<*> 
154,03-17,16:13:46.389,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=<*>.<*>, Translation=-<*>.<*>",68842378,<*> <*> <*> <*> Translation <*> 
155,03-17,16:13:46.389,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,b5f8f0ab,<*> <*> 
156,03-17,16:13:46.394,2227,2227,I,PhoneStatusBar,suspendAutohide,9e08cdfc,<*> 
157,03-17,16:13:46.397,2227,2227,I,PhoneStatusBar,suspendAutohide,9e08cdfc,<*> 
158,03-17,16:13:46.398,2227,2227,I,PanelView,"onTouchEvent::<*>, x=<*>.<*>, y=<*>.<*>",347334c7,<*> <*> <*> <*> <*> 
159,03-17,16:13:46.398,2227,2227,I,PanelView,cancelPeek: false,87536ff2,<*> false 
160,03-17,16:13:46.398,2227,2227,I,PanelView,"flingToHeight: vel=<*>.<*>, expand=true, target=<*>.<*>, collapseSpeedUpFactor=<*>.<*>, expandBecauseOfFalsing=false",f8fafb29,<*> vel <*> expand <*> target <*> <*> <*> <*> false 
161,03-17,16:13:46.398,2227,2227,I,PanelView,onTrackingStopped: true,b5f8f0ab,<*> <*> 
162,03-17,16:13:46.403,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=<*>.<*>, Translation=-<*>.<*>",68842378,<*> <*> <*> <*> Translation <*> 
163,03-17,16:13:46.403,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,b5f8f0ab,<*> <*> 
164,03-17,16:13:46.417,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=<*>.<*>, Translation=-<*>.<*>",68842378,<*> <*> <*> <*> Translation <*> 
165,03-17,16:13:46.417,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,b5f8f0ab,<*> <*> 
166,03-17,16:13:46.435,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=<*>.<*>, Translation=-<*>.<*>",68842378,<*> <*> <*> <*> Translation <*> 
167,03-17,16:13:46.435,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,b5f8f0ab,<*> <*> 
168,03-17,16:13:46.451,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=<*>.<*>, Translation=-<*>.<*>",68842378,<*> <*> <*> <*> Translation <*> 
169,03-17,16:13:46.451,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,b5f8f0ab,<*> <*> 
170,03-17,16:13:46.468,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=<*>.<*>, Translation=-<*>.<*>",68842378,<*> <*> <*> <*> Translation <*> 
171,03-17,16:13:46.468,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,b5f8f0ab,<*> <*> 
172,03-17,16:13:46.486,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=<*>.<*>, Translation=-<*>.<*>",68842378,<*> <*> <*> <*> Translation <*> 
173,03-17,16:13:46.486,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,b5f8f0ab,<*> <*> 
174,03-17,16:13:46.502,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=<*>.<*>, Translation=-<*>.<*>",68842378,<*> <*> <*> <*> Translation <*> 
175,03-17,16:13:46.502,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,b5f8f0ab,<*> <*> 
176,03-17,16:13:46.518,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=<*>.<*>, Translation=-<*>.<*>",68842378,<*> <*> <*> <*> Translation <*> 
177,03-17,16:13:46.518,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,b5f8f0ab,<*> <*> 
178,03-17,16:13:46.535,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=<*>.<*>, Translation=-<*>.<*>",68842378,<*> <*> <*> <*> Translation <*> 
179,03-17,16:13:46.535,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,b5f8f0ab,<*> <*> 
180,03-17,16:13:46.551,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=<*>.<*>, Translation=-<*>.<*>",68842378,<*> <*> <*> <*> Translation <*> 
181,03-17,16:13:46.551,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,b5f8f0ab,<*> <*> 
182,03-17,16:13:46.568,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=<*>.<*>, Translation=-<*>.<*>",68842378,<*> <*> <*> <*> Translation <*> 
183,03-17,16:13:46.568,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,b5f8f0ab,<*> <*> 
184,03-17,16:13:46.586,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=<*>.<*>, Translation=-<*>.<*>",68842378,<*> <*> <*> <*> Translation <*> 
185,03-17,16:13:46.586,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,b5f8f0ab,<*> <*> 
186,03-17,16:13:46.601,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=<*>.<*>, Translation=-<*>.<*>",68842378,<*> <*> <*> <*> Translation <*> 
187,03-17,16:13:46.602,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,b5f8f0ab,<*> <*> 
188,03-17,16:13:46.619,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=<*>.<*>, Translation=-<*>.<*>",68842378,<*> <*> <*> <*> Translation <*> 
189,03-17,16:13:46.619,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,b5f8f0ab,<*> <*> 
190,03-17,16:13:46.635,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=<*>.<*>, Translation=-<*>.<*>",68842378,<*> <*> <*> <*> Translation <*> 
191,03-17,16:13:46.635,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,b5f8f0ab,<*> <*> 
192,03-17,16:13:46.652,2227,2227,I,PanelView,onExpandingFinished,9e08cdfc,<*> 
193,03-17,16:13:46.653,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=<*>.<*>, Translation=<*>.<*>",68842378,<*> <*> <*> <*> Translation <*> 
194,03-17,16:13:46.653,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,b5f8f0ab,<*> <*> 
195,03-17,16:13:46.654,1702,10454,W,ActivityManager,Sending non-protected broadcast com.android.systemui.statusbar.visible.change from system <*>:com.android.systemui/u0a37 pkg com.android.systemui,fa40a622,Sending <*> broadcast <*> from system <*> pkg <*> 
196,03-17,16:13:46.671,2227,2318,I,PhoneStatusBar,logNotificationVisibilityChanges runInThread start,ca69a5dd,<*> <*> start 
197,03-17,16:13:46.671,1702,17633,I,NotificationManager,onNotificationVisibilityChanged called,6e8ca25a,<*> called 
198,03-17,16:13:46.672,2227,2318,I,PhoneStatusBar,logNotificationVisibilityChanges runInThread over,bb6009b8,<*> <*> over 
199,03-17,16:13:46.764,2227,2794,E,KeyguardUpdateMonitor,isSimPinSecure mSimDatas is null or empty,324fdc6d,<*> <*> is <*> <*> <*> 
200,03-17,16:13:46.765,2227,2794,W,KeyguardUpdateMonitor,registerCallback not in UI.,0be5b0e6,<*> not in <*> 
201,03-17,16:13:46.765,2227,2794,W,KeyguardUpdateMonitor,android.util.AndroidRuntimeException: Must execute in UI,21151038,<*> Must execute in UI 
202,03-17,16:13:46.765,2227,2794,V,KeyguardUpdateMonitor,*** register callback for com.android.systemui.statusbar.policy.KeyguardMonitor@<*>,347334c7,<*> <*> <*> <*> <*> 
203,03-17,16:13:46.765,2227,2794,W,KeyguardUpdateMonitor,registerCallback not in UI.,0be5b0e6,<*> not in <*> 
204,03-17,16:13:46.765,2227,2794,W,KeyguardUpdateMonitor,android.util.AndroidRuntimeException: Must execute in UI,21151038,<*> Must execute in UI 
205,03-17,16:13:46.765,2227,2794,V,KeyguardUpdateMonitor,*** unregister callback for null,347334c7,<*> <*> <*> <*> <*> 
206,03-17,16:13:46.778,2626,2839,D,PhoneInterfaceManager,[PhoneIntfMgr] getDataEnabled: subId=<*> phoneId=<*>,d9f54b8a,<*> <*> <*> <*> <*> <*> 
207,03-17,16:13:46.778,2626,2839,D,PhoneInterfaceManager,[PhoneIntfMgr] getDataEnabled: subId=<*> retVal=true,d9f54b8a,<*> <*> <*> <*> <*> <*> 
208,03-17,16:13:47.012,1702,2105,D,PowerManagerService,"userActivityNoUpdateLocked: eventTime=<*>, event=<*>, flags=<*>, uid=<*>",67ce1993,<*> <*> <*> event <*> flags <*> uid <*> 
209,03-17,16:13:47.013,1702,2105,D,PowerManagerService,"ready=true,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=<*>,auto=-<*>,adj=<*>.0userId=<*>",6e9a7275,ready <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> 
210,03-17,16:13:47.016,2227,2227,I,PanelView,"onInterceptTouchEvent MotionEvent { action=ACTION_DOWN, actionButton=<*>, id[<*>]=<*>, x[<*>]=<*>.<*>, y[<*>]=<*>.<*>, toolType[<*>]=TOOL_TYPE_FINGER, buttonState=<*>, metaState=<*>, flags=<*>, edgeFlags=<*>, pointerCount=<*>, historySize=<*>, eventTime=<*>, downTime=<*>, deviceId=<*>, source=<*> }, mBlockTouches=false",8b65220d,<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> false 
211,03-17,16:13:47.038,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=<*>.<*>, Translation=<*>.<*>",68842378,<*> <*> <*> <*> Translation <*> 
212,03-17,16:13:47.038,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,b5f8f0ab,<*> <*> 
213,03-17,16:13:47.078,2227,2227,I,PanelView,"onInterceptTouchEvent MotionEvent { action=ACTION_UP, actionButton=<*>, id[<*>]=<*>, x[<*>]=<*>.<*>, y[<*>]=<*>.<*>, toolType[<*>]=TOOL_TYPE_FINGER, buttonState=<*>, metaState=<*>, flags=<*>, edgeFlags=<*>, pointerCount=<*>, historySize=<*>, eventTime=<*>, downTime=<*>, deviceId=<*>, source=<*> }, mBlockTouches=false",8b65220d,<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> false 
214,03-17,16:13:47.091,2227,2227,V,AudioManager,playSoundEffect   effectType: <*>,e0afaf2b,<*> <*> <*> 
215,03-17,16:13:47.091,2227,2227,V,AudioManager,querySoundEffectsEnabled...,9e08cdfc,<*> 
216,03-17,16:13:47.100,2227,2227,I,PhoneStatusBar,"animateCollapsePanels:flags=<*>, force=true, delayed=true, mExpandedVisible=true",2ac325f2,<*> <*> force <*> delayed <*> <*> true 
217,03-17,16:13:47.101,2227,2227,I,PanelView,onExpandingStarted,9e08cdfc,<*> 
218,03-17,16:13:47.102,2227,2318,I,PhoneStatusBar,logNotificationVisibilityChanges runInThread start,ca69a5dd,<*> <*> start 
219,03-17,16:13:47.103,1702,3137,I,NotificationManager,onNotificationVisibilityChanged called,6e8ca25a,<*> called 
220,03-17,16:13:47.104,2227,2318,I,PhoneStatusBar,logNotificationVisibilityChanges runInThread over,bb6009b8,<*> <*> over 
221,03-17,16:13:47.113,1702,17622,I,ActivityManager,START u0 {act=com.tencent.mobileqq.action.MAINACTIVITY flg=<*> cmp=com.tencent.mobileqq/.activity.SplashActivity (has extras)} from uid <*> on display <*>,95e40ea7,START <*> <*> <*> <*> <*> <*> <*> <*> <*> from uid <*> on display <*> 
222,03-17,16:13:47.114,1702,17622,I,ActivityManager,"ActivityRecord info: ActivityInfo{<*> com.tencent.mobileqq.activity.SplashActivity}, euid: <*>",d9f54b8a,<*> <*> <*> <*> <*> <*> 
223,03-17,16:13:47.124,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=<*> mask=<*> oldVal=<*> newVal=<*> diff=<*> fullscreenStackVis=<*> dockedStackVis=<*>, fullscreenStackBounds=Rect(<*>, <*> - <*>, <*>), dockedStackBounds=Rect(<*>, <*> - <*>, <*>)",6e501209,<*> vis <*> mask <*> <*> <*> <*> <*> diff <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> 
224,03-17,16:13:47.124,2227,2227,I,PhoneStatusBar,"notifyUiVisibilityChanged:vis=<*>, SystemUiVisibility=<*>",b5f6193c,<*> <*> <*> <*> 
225,03-17,16:13:47.138,1702,17622,D,PowerManagerService,"acquire lock=<*>, flags=<*>, tag=""*launch*"", name=android, ws=WorkSource{<*>}, uid=<*>, pid=<*>",b774c78c,acquire lock <*> flags <*> tag <*> name <*> ws <*> uid <*> pid <*> 
226,03-17,16:13:47.138,1702,17622,D,PowerManagerService,"ready=true,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=<*>,auto=-<*>,adj=<*>.0userId=<*>",6e9a7275,ready <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> 
227,03-17,16:13:47.138,1702,17622,D,PowerManagerService,"Acquiring suspend blocker ""PowerManagerService.WakeLocks"".",e87e3e25,Acquiring suspend blocker <*> 
228,03-17,16:13:47.149,1702,10454,I,NotificationManager,onNotificationClick called,6e8ca25a,<*> called 
229,03-17,16:13:47.149,1702,1702,I,NotificationManager,"cancelNotification,index:<*>",9e08cdfc,<*> 
230,03-17,16:13:47.150,1702,1702,I,NotificationManager,"cancelNotification,cancelNotificationLocked,callingUid = <*>,callingPid = <*>",e0afaf2b,<*> <*> <*> 
231,03-17,16:13:47.150,1702,1702,I,NotificationManager,"cancelNotificationLocked called,tell the app,reason = <*>",b9e616cb,<*> <*> the <*> <*> 
232,03-17,16:13:47.150,1702,1702,I,NotificationManager,cancelNotificationLocked:<*>|com.tencent.mobileqq|<*>|null|<*>,9e08cdfc,<*> 
233,03-17,16:13:47.150,1702,1702,I,NotificationManager,"cancelNotificationLocked,remove =com.tencent.mobileqq",b5f8f0ab,<*> <*> 
234,03-17,16:13:47.150,1702,17633,E,ActivityManager,applyOptionsLocked: Unknown animationType=<*>,8eebf103,<*> Unknown <*> <*> 
235,03-17,16:13:47.224,2227,2227,I,PanelView,cancelPeek: false,87536ff2,<*> false 
236,03-17,16:13:47.224,2227,2227,I,PanelView,"flingToHeight: vel=<*>.<*>, expand=false, target=<*>.<*>, collapseSpeedUpFactor=<*>.<*>, expandBecauseOfFalsing=false",f8fafb29,<*> vel <*> expand <*> target <*> <*> <*> <*> false 
237,03-17,16:13:47.254,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=<*>.<*>, Translation=-<*>.<*>",68842378,<*> <*> <*> <*> Translation <*> 
238,03-17,16:13:47.254,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,b5f8f0ab,<*> <*> 
239,03-17,16:13:47.270,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=<*>.<*>, Translation=-<*>.<*>",68842378,<*> <*> <*> <*> Translation <*> 
240,03-17,16:13:47.270,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,b5f8f0ab,<*> <*> 
241,03-17,16:13:47.287,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=<*>.<*>, Translation=-<*>.<*>",68842378,<*> <*> <*> <*> Translation <*> 
242,03-17,16:13:47.287,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,b5f8f0ab,<*> <*> 
243,03-17,16:13:47.289,1702,17633,I,WindowManager,"Taking screenshot from Surface with crop:[Rect(<*>, <*> - <*>, <*>)], width:[<*>], height:[<*>], minLayer:[<*>], maxLayer:[<*>], inRotation:[false], rot:[<*>]",fdbc45d2,Taking screenshot from Surface with <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> 
244,03-17,16:13:47.305,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=<*>.<*>, Translation=-<*>.<*>",68842378,<*> <*> <*> <*> Translation <*> 
245,03-17,16:13:47.305,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,b5f8f0ab,<*> <*> 
246,03-17,16:13:47.320,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=<*>.<*>, Translation=-<*>.<*>",68842378,<*> <*> <*> <*> Translation <*> 
247,03-17,16:13:47.321,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,b5f8f0ab,<*> <*> 
248,03-17,16:13:47.338,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=<*>.<*>, Translation=-<*>.<*>",68842378,<*> <*> <*> <*> Translation <*> 
249,03-17,16:13:47.338,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,b5f8f0ab,<*> <*> 
250,03-17,16:13:47.341,1702,1702,I,NotificationManager,"updateLightsLocked,mInCall =false,mScreenOn = true,ledNotification == null?true",b5f6193c,<*> <*> <*> <*> 
251,03-17,16:13:47.341,1702,1702,I,NotificationManager,"updateLightsLocked,turn off notificationLight",ba4b4838,<*> off <*> 
252,03-17,16:13:47.357,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=<*>.<*>, Translation=-<*>.<*>",68842378,<*> <*> <*> <*> Translation <*> 
253,03-17,16:13:47.357,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,b5f8f0ab,<*> <*> 
254,03-17,16:13:47.371,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=<*>.<*>, Translation=-<*>.<*>",68842378,<*> <*> <*> <*> Translation <*> 
