LineId,Date,Time,Level,Component,Content,EventId,EventTemplate
176,17/06/09,20:10:53,INFO,python.PythonRunner,"Times: total = 38, boot = -170, init = 208, finish = 0",da937413,<*> total <*> boot <*> init <*> finish <*> 
177,17/06/09,20:10:53,INFO,python.PythonRunner,"Times: total = 41, boot = -171, init = 212, finish = 0",da937413,<*> total <*> boot <*> init <*> finish <*> 
178,17/06/09,20:10:53,INFO,python.PythonRunner,"Times: total = 41, boot = -160, init = 200, finish = 1",da937413,<*> total <*> boot <*> init <*> finish <*> 
179,17/06/09,20:10:53,INFO,python.PythonRunner,"Times: total = 38, boot = -172, init = 210, finish = 0",da937413,<*> total <*> boot <*> init <*> finish <*> 
180,17/06/09,20:10:53,INFO,python.PythonRunner,"Times: total = 40, boot = -173, init = 213, finish = 0",da937413,<*> total <*> boot <*> init <*> finish <*> 
181,17/06/09,20:10:53,INFO,storage.MemoryStore,"Block rdd_6_4 stored as bytes in memory (estimated size 287.0 B, free 369.5 KB)",40702cc8,Block <*> stored as bytes in memory <*> size <*> <*> free <*> <*> 
182,17/06/09,20:10:53,INFO,storage.MemoryStore,"Block rdd_6_3 stored as bytes in memory (estimated size 344.0 B, free 369.9 KB)",40702cc8,Block <*> stored as bytes in memory <*> size <*> <*> free <*> <*> 
183,17/06/09,20:10:53,INFO,storage.MemoryStore,"Block rdd_6_1 stored as bytes in memory (estimated size 330.0 B, free 370.2 KB)",40702cc8,Block <*> stored as bytes in memory <*> size <*> <*> free <*> <*> 
184,17/06/09,20:10:53,INFO,storage.MemoryStore,"Block rdd_6_2 stored as bytes in memory (estimated size 252.0 B, free 370.4 KB)",40702cc8,Block <*> stored as bytes in memory <*> size <*> <*> free <*> <*> 
185,17/06/09,20:10:53,INFO,storage.MemoryStore,"Block rdd_6_0 stored as bytes in memory (estimated size 265.0 B, free 370.7 KB)",40702cc8,Block <*> stored as bytes in memory <*> size <*> <*> free <*> <*> 
186,17/06/09,20:10:53,INFO,python.PythonRunner,"Times: total = 38, boot = 14, init = 24, finish = 0",da937413,<*> total <*> boot <*> init <*> finish <*> 
187,17/06/09,20:10:53,INFO,python.PythonRunner,"Times: total = 38, boot = 12, init = 26, finish = 0",da937413,<*> total <*> boot <*> init <*> finish <*> 
188,17/06/09,20:10:53,INFO,python.PythonRunner,"Times: total = 41, boot = 19, init = 22, finish = 0",da937413,<*> total <*> boot <*> init <*> finish <*> 
189,17/06/09,20:10:53,INFO,executor.Executor,Finished task 4.0 in stage 3.0 (TID 159). 2667 bytes result sent to driver,e00d2269,Finished task <*> in stage <*> <*> <*> <*> bytes result sent to driver 
190,17/06/09,20:10:53,INFO,python.PythonRunner,"Times: total = 41, boot = 16, init = 25, finish = 0",da937413,<*> total <*> boot <*> init <*> finish <*> 
191,17/06/09,20:10:53,INFO,executor.Executor,Finished task 3.0 in stage 3.0 (TID 158). 2667 bytes result sent to driver,e00d2269,Finished task <*> in stage <*> <*> <*> <*> bytes result sent to driver 
192,17/06/09,20:10:53,INFO,python.PythonRunner,"Times: total = 40, boot = 5, init = 35, finish = 0",da937413,<*> total <*> boot <*> init <*> finish <*> 
193,17/06/09,20:10:53,INFO,executor.Executor,Finished task 1.0 in stage 3.0 (TID 136). 2667 bytes result sent to driver,e00d2269,Finished task <*> in stage <*> <*> <*> <*> bytes result sent to driver 
194,17/06/09,20:10:53,INFO,executor.Executor,Finished task 2.0 in stage 3.0 (TID 150). 2667 bytes result sent to driver,e00d2269,Finished task <*> in stage <*> <*> <*> <*> bytes result sent to driver 
195,17/06/09,20:10:53,INFO,executor.Executor,Finished task 0.0 in stage 3.0 (TID 122). 2667 bytes result sent to driver,e00d2269,Finished task <*> in stage <*> <*> <*> <*> bytes result sent to driver 
196,17/06/09,20:10:53,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 171,12fd741a,Got assigned task <*> 
197,17/06/09,20:10:53,INFO,executor.Executor,Running task 0.0 in stage 4.0 (TID 171),21b970a3,Running task <*> in stage <*> <*> <*> 
198,17/06/09,20:10:53,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 185,12fd741a,Got assigned task <*> 
199,17/06/09,20:10:53,INFO,executor.Executor,Running task 1.0 in stage 4.0 (TID 185),21b970a3,Running task <*> in stage <*> <*> <*> 
200,17/06/09,20:10:53,INFO,broadcast.TorrentBroadcast,Started reading broadcast variable 13,b3dbffba,Started reading broadcast variable <*> 
201,17/06/09,20:10:53,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 195,12fd741a,Got assigned task <*> 
202,17/06/09,20:10:53,INFO,executor.Executor,Running task 2.0 in stage 4.0 (TID 195),21b970a3,Running task <*> in stage <*> <*> <*> 
203,17/06/09,20:10:53,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 198,12fd741a,Got assigned task <*> 
204,17/06/09,20:10:53,INFO,executor.Executor,Running task 3.0 in stage 4.0 (TID 198),21b970a3,Running task <*> in stage <*> <*> <*> 
205,17/06/09,20:10:53,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 199,12fd741a,Got assigned task <*> 
206,17/06/09,20:10:53,INFO,executor.Executor,Running task 4.0 in stage 4.0 (TID 199),21b970a3,Running task <*> in stage <*> <*> <*> 
207,17/06/09,20:10:53,INFO,storage.MemoryStore,"Block broadcast_13_piece0 stored as bytes in memory (estimated size 5.7 KB, free 376.4 KB)",40702cc8,Block <*> stored as bytes in memory <*> size <*> <*> free <*> <*> 
208,17/06/09,20:10:53,INFO,broadcast.TorrentBroadcast,Reading broadcast variable 13 took 41 ms,1a372bdf,Reading broadcast variable <*> took <*> ms 
209,17/06/09,20:10:53,INFO,storage.MemoryStore,"Block broadcast_13 stored as values in memory (estimated size 10.1 KB, free 386.5 KB)",e2f64f99,Block <*> stored as values in memory <*> size <*> <*> free <*> <*> 
210,17/06/09,20:10:53,INFO,storage.BlockManager,Found block rdd_6_0 locally,2b0c5524,Found block <*> locally 
211,17/06/09,20:10:53,INFO,storage.BlockManager,Found block rdd_6_4 locally,2b0c5524,Found block <*> locally 
212,17/06/09,20:10:53,INFO,storage.BlockManager,Found block rdd_6_3 locally,2b0c5524,Found block <*> locally 
213,17/06/09,20:10:53,INFO,storage.BlockManager,Found block rdd_6_2 locally,2b0c5524,Found block <*> locally 
214,17/06/09,20:10:53,INFO,storage.BlockManager,Found block rdd_6_1 locally,2b0c5524,Found block <*> locally 
215,17/06/09,20:10:53,INFO,python.PythonRunner,"Times: total = 39, boot = -141, init = 180, finish = 0",da937413,<*> total <*> boot <*> init <*> finish <*> 
216,17/06/09,20:10:53,INFO,python.PythonRunner,"Times: total = 40, boot = -129, init = 169, finish = 0",da937413,<*> total <*> boot <*> init <*> finish <*> 
217,17/06/09,20:10:53,INFO,python.PythonRunner,"Times: total = 41, boot = -134, init = 175, finish = 0",da937413,<*> total <*> boot <*> init <*> finish <*> 
218,17/06/09,20:10:53,INFO,python.PythonRunner,"Times: total = 39, boot = -123, init = 162, finish = 0",da937413,<*> total <*> boot <*> init <*> finish <*> 
219,17/06/09,20:10:53,INFO,python.PythonRunner,"Times: total = 42, boot = -125, init = 166, finish = 1",da937413,<*> total <*> boot <*> init <*> finish <*> 
220,17/06/09,20:10:53,INFO,executor.Executor,Finished task 0.0 in stage 4.0 (TID 171). 2099 bytes result sent to driver,e00d2269,Finished task <*> in stage <*> <*> <*> <*> bytes result sent to driver 
221,17/06/09,20:10:53,INFO,executor.Executor,Finished task 1.0 in stage 4.0 (TID 185). 2099 bytes result sent to driver,e00d2269,Finished task <*> in stage <*> <*> <*> <*> bytes result sent to driver 
222,17/06/09,20:10:53,INFO,executor.Executor,Finished task 2.0 in stage 4.0 (TID 195). 2138 bytes result sent to driver,e00d2269,Finished task <*> in stage <*> <*> <*> <*> bytes result sent to driver 
223,17/06/09,20:10:53,INFO,executor.Executor,Finished task 3.0 in stage 4.0 (TID 198). 2099 bytes result sent to driver,e00d2269,Finished task <*> in stage <*> <*> <*> <*> bytes result sent to driver 
224,17/06/09,20:10:53,INFO,executor.Executor,Finished task 4.0 in stage 4.0 (TID 199). 2138 bytes result sent to driver,e00d2269,Finished task <*> in stage <*> <*> <*> <*> bytes result sent to driver 
225,17/06/09,20:10:53,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 206,12fd741a,Got assigned task <*> 
226,17/06/09,20:10:53,INFO,executor.Executor,Running task 0.0 in stage 5.0 (TID 206),21b970a3,Running task <*> in stage <*> <*> <*> 
227,17/06/09,20:10:53,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 220,12fd741a,Got assigned task <*> 
228,17/06/09,20:10:53,INFO,executor.Executor,Running task 1.0 in stage 5.0 (TID 220),21b970a3,Running task <*> in stage <*> <*> <*> 
229,17/06/09,20:10:53,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 231,12fd741a,Got assigned task <*> 
230,17/06/09,20:10:53,INFO,executor.Executor,Running task 2.0 in stage 5.0 (TID 231),21b970a3,Running task <*> in stage <*> <*> <*> 
231,17/06/09,20:10:53,INFO,broadcast.TorrentBroadcast,Started reading broadcast variable 14,b3dbffba,Started reading broadcast variable <*> 
232,17/06/09,20:10:53,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 238,12fd741a,Got assigned task <*> 
233,17/06/09,20:10:53,INFO,executor.Executor,Running task 3.0 in stage 5.0 (TID 238),21b970a3,Running task <*> in stage <*> <*> <*> 
234,17/06/09,20:10:53,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 239,12fd741a,Got assigned task <*> 
235,17/06/09,20:10:53,INFO,executor.Executor,Running task 4.0 in stage 5.0 (TID 239),21b970a3,Running task <*> in stage <*> <*> <*> 
236,17/06/09,20:10:53,INFO,storage.MemoryStore,"Block broadcast_14_piece0 stored as bytes in memory (estimated size 5.8 KB, free 392.3 KB)",40702cc8,Block <*> stored as bytes in memory <*> size <*> <*> free <*> <*> 
237,17/06/09,20:10:53,INFO,broadcast.TorrentBroadcast,Reading broadcast variable 14 took 12 ms,1a372bdf,Reading broadcast variable <*> took <*> ms 
238,17/06/09,20:10:53,INFO,storage.MemoryStore,"Block broadcast_14 stored as values in memory (estimated size 9.6 KB, free 401.9 KB)",e2f64f99,Block <*> stored as values in memory <*> size <*> <*> free <*> <*> 
239,17/06/09,20:10:53,INFO,storage.BlockManager,Found block rdd_2_0 locally,2b0c5524,Found block <*> locally 
240,17/06/09,20:10:53,INFO,storage.BlockManager,Found block rdd_2_4 locally,2b0c5524,Found block <*> locally 
241,17/06/09,20:10:53,INFO,storage.BlockManager,Found block rdd_2_3 locally,2b0c5524,Found block <*> locally 
242,17/06/09,20:10:53,INFO,storage.BlockManager,Found block rdd_2_2 locally,2b0c5524,Found block <*> locally 
243,17/06/09,20:10:53,INFO,storage.BlockManager,Found block rdd_2_1 locally,2b0c5524,Found block <*> locally 
244,17/06/09,20:10:53,INFO,python.PythonRunner,"Times: total = 39, boot = -85, init = 123, finish = 1",da937413,<*> total <*> boot <*> init <*> finish <*> 
245,17/06/09,20:10:53,INFO,python.PythonRunner,"Times: total = 40, boot = -77, init = 117, finish = 0",da937413,<*> total <*> boot <*> init <*> finish <*> 
246,17/06/09,20:10:53,INFO,python.PythonRunner,"Times: total = 39, boot = -81, init = 119, finish = 1",da937413,<*> total <*> boot <*> init <*> finish <*> 
247,17/06/09,20:10:53,INFO,python.PythonRunner,"Times: total = 40, boot = -78, init = 117, finish = 1",da937413,<*> total <*> boot <*> init <*> finish <*> 
248,17/06/09,20:10:53,INFO,python.PythonRunner,"Times: total = 42, boot = -79, init = 120, finish = 1",da937413,<*> total <*> boot <*> init <*> finish <*> 
249,17/06/09,20:10:53,INFO,executor.Executor,Finished task 0.0 in stage 5.0 (TID 206). 2198 bytes result sent to driver,e00d2269,Finished task <*> in stage <*> <*> <*> <*> bytes result sent to driver 
250,17/06/09,20:10:53,INFO,executor.Executor,Finished task 3.0 in stage 5.0 (TID 238). 2198 bytes result sent to driver,e00d2269,Finished task <*> in stage <*> <*> <*> <*> bytes result sent to driver 
251,17/06/09,20:10:53,INFO,executor.Executor,Finished task 2.0 in stage 5.0 (TID 231). 2198 bytes result sent to driver,e00d2269,Finished task <*> in stage <*> <*> <*> <*> bytes result sent to driver 
252,17/06/09,20:10:53,INFO,executor.Executor,Finished task 4.0 in stage 5.0 (TID 239). 2198 bytes result sent to driver,e00d2269,Finished task <*> in stage <*> <*> <*> <*> bytes result sent to driver 
253,17/06/09,20:10:53,INFO,executor.Executor,Finished task 1.0 in stage 5.0 (TID 220). 2272 bytes result sent to driver,e00d2269,Finished task <*> in stage <*> <*> <*> <*> bytes result sent to driver 
254,17/06/09,20:10:53,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 247,12fd741a,Got assigned task <*> 
255,17/06/09,20:10:53,INFO,executor.Executor,Running task 0.0 in stage 6.0 (TID 247),21b970a3,Running task <*> in stage <*> <*> <*> 
256,17/06/09,20:10:53,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 261,12fd741a,Got assigned task <*> 
257,17/06/09,20:10:53,INFO,executor.Executor,Running task 1.0 in stage 6.0 (TID 261),21b970a3,Running task <*> in stage <*> <*> <*> 
258,17/06/09,20:10:53,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 273,12fd741a,Got assigned task <*> 
259,17/06/09,20:10:53,INFO,executor.Executor,Running task 2.0 in stage 6.0 (TID 273),21b970a3,Running task <*> in stage <*> <*> <*> 
260,17/06/09,20:10:53,INFO,broadcast.TorrentBroadcast,Started reading broadcast variable 15,b3dbffba,Started reading broadcast variable <*> 
261,17/06/09,20:10:53,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 278,12fd741a,Got assigned task <*> 
262,17/06/09,20:10:53,INFO,executor.Executor,Running task 3.0 in stage 6.0 (TID 278),21b970a3,Running task <*> in stage <*> <*> <*> 
263,17/06/09,20:10:53,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 279,12fd741a,Got assigned task <*> 
264,17/06/09,20:10:53,INFO,executor.Executor,Running task 4.0 in stage 6.0 (TID 279),21b970a3,Running task <*> in stage <*> <*> <*> 
265,17/06/09,20:10:53,INFO,storage.MemoryStore,"Block broadcast_15_piece0 stored as bytes in memory (estimated size 5.4 KB, free 407.4 KB)",40702cc8,Block <*> stored as bytes in memory <*> size <*> <*> free <*> <*> 
266,17/06/09,20:10:53,INFO,broadcast.TorrentBroadcast,Reading broadcast variable 15 took 15 ms,1a372bdf,Reading broadcast variable <*> took <*> ms 
267,17/06/09,20:10:53,INFO,storage.MemoryStore,"Block broadcast_15 stored as values in memory (estimated size 9.2 KB, free 416.6 KB)",e2f64f99,Block <*> stored as values in memory <*> size <*> <*> free <*> <*> 
268,17/06/09,20:10:53,INFO,storage.BlockManager,Found block rdd_2_0 locally,2b0c5524,Found block <*> locally 
269,17/06/09,20:10:53,INFO,storage.BlockManager,Found block rdd_2_4 locally,2b0c5524,Found block <*> locally 
270,17/06/09,20:10:53,INFO,storage.BlockManager,Found block rdd_2_3 locally,2b0c5524,Found block <*> locally 
271,17/06/09,20:10:53,INFO,storage.BlockManager,Found block rdd_2_2 locally,2b0c5524,Found block <*> locally 
272,17/06/09,20:10:53,INFO,storage.BlockManager,Found block rdd_2_1 locally,2b0c5524,Found block <*> locally 
273,17/06/09,20:10:53,INFO,python.PythonRunner,"Times: total = 39, boot = -107, init = 146, finish = 0",da937413,<*> total <*> boot <*> init <*> finish <*> 
274,17/06/09,20:10:53,INFO,python.PythonRunner,"Times: total = 41, boot = -100, init = 141, finish = 0",da937413,<*> total <*> boot <*> init <*> finish <*> 
275,17/06/09,20:10:53,INFO,python.PythonRunner,"Times: total = 42, boot = -99, init = 141, finish = 0",da937413,<*> total <*> boot <*> init <*> finish <*> 
276,17/06/09,20:10:53,INFO,python.PythonRunner,"Times: total = 39, boot = -103, init = 142, finish = 0",da937413,<*> total <*> boot <*> init <*> finish <*> 
277,17/06/09,20:10:53,INFO,python.PythonRunner,"Times: total = 42, boot = -101, init = 143, finish = 0",da937413,<*> total <*> boot <*> init <*> finish <*> 
278,17/06/09,20:10:53,INFO,executor.Executor,Finished task 0.0 in stage 6.0 (TID 247). 2087 bytes result sent to driver,e00d2269,Finished task <*> in stage <*> <*> <*> <*> bytes result sent to driver 
279,17/06/09,20:10:53,INFO,executor.Executor,Finished task 3.0 in stage 6.0 (TID 278). 2087 bytes result sent to driver,e00d2269,Finished task <*> in stage <*> <*> <*> <*> bytes result sent to driver 
280,17/06/09,20:10:53,INFO,executor.Executor,Finished task 2.0 in stage 6.0 (TID 273). 2087 bytes result sent to driver,e00d2269,Finished task <*> in stage <*> <*> <*> <*> bytes result sent to driver 
281,17/06/09,20:10:53,INFO,executor.Executor,Finished task 4.0 in stage 6.0 (TID 279). 2087 bytes result sent to driver,e00d2269,Finished task <*> in stage <*> <*> <*> <*> bytes result sent to driver 
282,17/06/09,20:10:53,INFO,executor.Executor,Finished task 1.0 in stage 6.0 (TID 261). 2087 bytes result sent to driver,e00d2269,Finished task <*> in stage <*> <*> <*> <*> bytes result sent to driver 
283,17/06/09,20:10:53,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 285,12fd741a,Got assigned task <*> 
284,17/06/09,20:10:53,INFO,executor.Executor,Running task 0.0 in stage 7.0 (TID 285),21b970a3,Running task <*> in stage <*> <*> <*> 
285,17/06/09,20:10:53,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 299,12fd741a,Got assigned task <*> 
286,17/06/09,20:10:53,INFO,executor.Executor,Running task 1.0 in stage 7.0 (TID 299),21b970a3,Running task <*> in stage <*> <*> <*> 
287,17/06/09,20:10:53,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 312,12fd741a,Got assigned task <*> 
288,17/06/09,20:10:53,INFO,executor.Executor,Running task 2.0 in stage 7.0 (TID 312),21b970a3,Running task <*> in stage <*> <*> <*> 
289,17/06/09,20:10:53,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 318,12fd741a,Got assigned task <*> 
290,17/06/09,20:10:53,INFO,executor.Executor,Running task 3.0 in stage 7.0 (TID 318),21b970a3,Running task <*> in stage <*> <*> <*> 
291,17/06/09,20:10:53,INFO,broadcast.TorrentBroadcast,Started reading broadcast variable 16,b3dbffba,Started reading broadcast variable <*> 
292,17/06/09,20:10:53,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 319,12fd741a,Got assigned task <*> 
293,17/06/09,20:10:53,INFO,executor.Executor,Running task 4.0 in stage 7.0 (TID 319),21b970a3,Running task <*> in stage <*> <*> <*> 
294,17/06/09,20:10:53,INFO,storage.MemoryStore,"Block broadcast_16_piece0 stored as bytes in memory (estimated size 5.6 KB, free 422.1 KB)",40702cc8,Block <*> stored as bytes in memory <*> size <*> <*> free <*> <*> 
295,17/06/09,20:10:53,INFO,broadcast.TorrentBroadcast,Reading broadcast variable 16 took 13 ms,1a372bdf,Reading broadcast variable <*> took <*> ms 
296,17/06/09,20:10:53,INFO,storage.MemoryStore,"Block broadcast_16 stored as values in memory (estimated size 9.8 KB, free 432.0 KB)",e2f64f99,Block <*> stored as values in memory <*> size <*> <*> free <*> <*> 
