LineId,Date,Day,Time,Component,Pid,Content,EventId,EventTemplate
134,Dec,10,07:34:15,LabSZ,24297,Failed password for root from 123.235.32.19 port 54024 ssh2,26190049,Failed password for root from 123.235.32.19 port 54024 ssh2 
135,Dec,10,07:34:15,LabSZ,24297,Received disconnect from 123.235.32.19: 11: Bye Bye [preauth],3935c730,Received disconnect from 123.235.32.19 : 11 : Bye Bye [ preauth ] 
136,Dec,10,07:34:21,LabSZ,24299,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=123.235.32.19  user=root,79661a0c,pam_unix ( sshd : auth ) : authentication failure ; logname= uid=0 euid=0 tty=ssh ruser= <*> user=root 
137,Dec,10,07:34:23,LabSZ,24299,Failed password for root from 123.235.32.19 port 57100 ssh2,ffc0547d,Failed password for root from 123.235.32.19 port 57100 ssh2 
138,Dec,10,07:34:24,LabSZ,24299,Received disconnect from 123.235.32.19: 11: Bye Bye [preauth],3935c730,Received disconnect from 123.235.32.19 : 11 : Bye Bye [ preauth ] 
139,Dec,10,07:34:33,LabSZ,24301,Did not receive identification string from 123.235.32.19,a63d82be,Did not receive identification string from 123.235.32.19 
140,Dec,10,07:35:15,LabSZ,24303,Did not receive identification string from 177.79.82.136,d1fbb86b,Did not receive identification string from 177.79.82.136 
141,Dec,10,07:42:49,LabSZ,24318,Invalid user inspur from 183.136.162.51,74b6f3cd,Invalid user inspur from 183.136.162.51 
142,Dec,10,07:42:49,LabSZ,24318,input_userauth_request: invalid user inspur [preauth],c49c3643,input_userauth_request : invalid user inspur [ preauth ] 
143,Dec,10,07:42:49,LabSZ,24318,pam_unix(sshd:auth): check pass; user unknown,ef536fc0,pam_unix ( sshd : auth ) : check pass ; user unknown 
144,Dec,10,07:42:49,LabSZ,24318,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.136.162.51,4958f88f,pam_unix ( sshd : auth ) : authentication failure ; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.136.162.51 
145,Dec,10,07:42:51,LabSZ,24318,Failed password for invalid user inspur from 183.136.162.51 port 55204 ssh2,916a1290,Failed password for invalid user inspur from 183.136.162.51 port 55204 ssh2 
146,Dec,10,07:42:51,LabSZ,24318,Received disconnect from 183.136.162.51: 11: Bye Bye [preauth],7adac70e,Received disconnect from 183.136.162.51 : 11 : Bye Bye [ preauth ] 
147,Dec,10,07:48:00,LabSZ,24321,reverse mapping checking getaddrinfo for 191-210-223-172.user.vivozap.com.br [191.210.223.172] failed - POSSIBLE BREAK-IN ATTEMPT!,da2035ab,reverse mapping checking getaddrinfo for <*> [ <*> ] failed - POSSIBLE BREAK-IN ATTEMPT ! 
148,Dec,10,07:48:00,LabSZ,24321,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=191.210.223.172  user=root,79661a0c,pam_unix ( sshd : auth ) : authentication failure ; logname= uid=0 euid=0 tty=ssh ruser= <*> user=root 
149,Dec,10,07:48:03,LabSZ,24321,Failed password for root from 191.210.223.172 port 31473 ssh2,18512ccf,Failed password for root from 191.210.223.172 port 31473 ssh2 
150,Dec,10,07:48:03,LabSZ,24321,Connection closed by 191.210.223.172 [preauth],87996813,Connection closed by 191.210.223.172 [ preauth ] 
151,Dec,10,07:51:09,LabSZ,24323,Did not receive identification string from 195.154.37.122,5d709e77,Did not receive identification string from 195.154.37.122 
152,Dec,10,07:51:12,LabSZ,24324,reverse mapping checking getaddrinfo for 195-154-37-122.rev.poneytelecom.eu [195.154.37.122] failed - POSSIBLE BREAK-IN ATTEMPT!,5ed556cf,reverse mapping checking getaddrinfo for 195-154-37-122.rev.poneytelecom.eu [ 195.154.37.122 ] failed - POSSIBLE BREAK-IN ATTEMPT ! 
153,Dec,10,07:51:12,LabSZ,24324,Invalid user support from 195.154.37.122,3333c8b3,Invalid user support from 195.154.37.122 
154,Dec,10,07:51:12,LabSZ,24324,input_userauth_request: invalid user support [preauth],3351a3e7,input_userauth_request : invalid user support [ preauth ] 
155,Dec,10,07:51:12,LabSZ,24324,pam_unix(sshd:auth): check pass; user unknown,ef536fc0,pam_unix ( sshd : auth ) : check pass ; user unknown 
156,Dec,10,07:51:12,LabSZ,24324,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=195.154.37.122,f4924b76,pam_unix ( sshd : auth ) : authentication failure ; logname= uid=0 euid=0 tty=ssh ruser= <*> 
157,Dec,10,07:51:15,LabSZ,24324,Failed password for invalid user support from 195.154.37.122 port 56539 ssh2,c6affebc,Failed password for invalid user support from 195.154.37.122 port 56539 ssh2 
158,Dec,10,07:51:15,LabSZ,24324,error: Received disconnect from 195.154.37.122: 3: com.jcraft.jsch.JSchException: Auth fail [preauth],532078b3,error : Received disconnect from 195.154.37.122 : 3 : com.jcraft.jsch.JSchException : Auth fail [ preauth ] 
159,Dec,10,07:51:17,LabSZ,24326,reverse mapping checking getaddrinfo for 195-154-37-122.rev.poneytelecom.eu [195.154.37.122] failed - POSSIBLE BREAK-IN ATTEMPT!,5ed556cf,reverse mapping checking getaddrinfo for 195-154-37-122.rev.poneytelecom.eu [ 195.154.37.122 ] failed - POSSIBLE BREAK-IN ATTEMPT ! 
160,Dec,10,07:51:18,LabSZ,24326,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=195.154.37.122  user=uucp,087882c1,pam_unix ( sshd : auth ) : authentication failure ; logname= uid=0 euid=0 tty=ssh ruser= rhost=195.154.37.122 user=uucp 
161,Dec,10,07:51:20,LabSZ,24326,Failed password for uucp from 195.154.37.122 port 59266 ssh2,7c6d2214,Failed password for uucp from 195.154.37.122 port 59266 ssh2 
162,Dec,10,07:51:20,LabSZ,24326,error: Received disconnect from 195.154.37.122: 3: com.jcraft.jsch.JSchException: Auth fail [preauth],532078b3,error : Received disconnect from 195.154.37.122 : 3 : com.jcraft.jsch.JSchException : Auth fail [ preauth ] 
163,Dec,10,07:53:26,LabSZ,24329,Connection closed by 194.190.163.22 [preauth],702dc76f,Connection closed by 194.190.163.22 [ preauth ] 
164,Dec,10,07:55:55,LabSZ,24331,Invalid user test from 52.80.34.196,9117b31b,Invalid user test from 52.80.34.196 
165,Dec,10,07:55:55,LabSZ,24331,input_userauth_request: invalid user test [preauth],df3b2937,input_userauth_request : invalid user test [ preauth ] 
166,Dec,10,07:55:55,LabSZ,24331,pam_unix(sshd:auth): check pass; user unknown,ef536fc0,pam_unix ( sshd : auth ) : check pass ; user unknown 
167,Dec,10,07:55:55,LabSZ,24331,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=ec2-52-80-34-196.cn-north-1.compute.amazonaws.com.cn,f4924b76,pam_unix ( sshd : auth ) : authentication failure ; logname= uid=0 euid=0 tty=ssh ruser= <*> 
168,Dec,10,07:56:02,LabSZ,24331,Failed password for invalid user test from 52.80.34.196 port 36060 ssh2,31b22218,Failed password for invalid user test from 52.80.34.196 port 36060 ssh2 
169,Dec,10,07:56:02,LabSZ,24331,Received disconnect from 52.80.34.196: 11: Bye Bye [preauth],72422655,Received disconnect from 52.80.34.196 : 11 : Bye Bye [ preauth ] 
170,Dec,10,07:56:13,LabSZ,24333,Did not receive identification string from 103.207.39.165,45897fa8,Did not receive identification string from 103.207.39.165 
171,Dec,10,07:56:14,LabSZ,24334,Invalid user support from 103.207.39.165,d57e4cf9,Invalid user support from 103.207.39.165 
172,Dec,10,07:56:14,LabSZ,24334,input_userauth_request: invalid user support [preauth],3351a3e7,input_userauth_request : invalid user support [ preauth ] 
173,Dec,10,07:56:14,LabSZ,24334,pam_unix(sshd:auth): check pass; user unknown,ef536fc0,pam_unix ( sshd : auth ) : check pass ; user unknown 
174,Dec,10,07:56:14,LabSZ,24334,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=103.207.39.165,6c860229,pam_unix ( sshd : auth ) : authentication failure ; logname= uid=0 euid=0 tty=ssh ruser= rhost=103.207.39.165 
175,Dec,10,07:56:15,LabSZ,24334,Failed password for invalid user support from 103.207.39.165 port 58158 ssh2,2494cfd3,Failed password for invalid user support from 103.207.39.165 port 58158 ssh2 
176,Dec,10,07:56:15,LabSZ,24334,Received disconnect from 103.207.39.165: 11: Closed due to user request. [preauth],e6d98417,Received disconnect from 103.207.39.165 : 11 : Closed due to user request . [ preauth ] 
177,Dec,10,08:07:00,LabSZ,24336,Connection closed by 194.190.163.22 [preauth],702dc76f,Connection closed by 194.190.163.22 [ preauth ] 
178,Dec,10,08:08:41,LabSZ,24338,Invalid user inspur from 175.102.13.6,26936986,Invalid user inspur from 175.102.13.6 
179,Dec,10,08:08:41,LabSZ,24338,input_userauth_request: invalid user inspur [preauth],c49c3643,input_userauth_request : invalid user inspur [ preauth ] 
180,Dec,10,08:08:41,LabSZ,24338,pam_unix(sshd:auth): check pass; user unknown,ef536fc0,pam_unix ( sshd : auth ) : check pass ; user unknown 
181,Dec,10,08:08:41,LabSZ,24338,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=175.102.13.6,f4924b76,pam_unix ( sshd : auth ) : authentication failure ; logname= uid=0 euid=0 tty=ssh ruser= <*> 
182,Dec,10,08:08:43,LabSZ,24338,Failed password for invalid user inspur from 175.102.13.6 port 47130 ssh2,6345b7af,Failed password for invalid user inspur from 175.102.13.6 port 47130 ssh2 
183,Dec,10,08:08:43,LabSZ,24338,Received disconnect from 175.102.13.6: 11: Bye Bye [preauth],c21d2beb,Received disconnect from 175.102.13.6 : 11 : Bye Bye [ preauth ] 
184,Dec,10,08:20:23,LabSZ,24358,Connection closed by 194.190.163.22 [preauth],702dc76f,Connection closed by 194.190.163.22 [ preauth ] 
185,Dec,10,08:24:32,LabSZ,24361,Invalid user  0101 from 5.188.10.180,8847db60,Invalid user 0101 from 5.188.10.180 
186,Dec,10,08:24:32,LabSZ,24361,input_userauth_request: invalid user  0101 [preauth],b832998b,input_userauth_request : invalid user 0101 [ preauth ] 
187,Dec,10,08:24:32,LabSZ,24361,pam_unix(sshd:auth): check pass; user unknown,ef536fc0,pam_unix ( sshd : auth ) : check pass ; user unknown 
188,Dec,10,08:24:32,LabSZ,24361,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=5.188.10.180,24473d9a,pam_unix ( sshd : auth ) : authentication failure ; logname= uid=0 euid=0 tty=ssh ruser= rhost=5.188.10.180 
189,Dec,10,08:24:35,LabSZ,24361,Failed password for invalid user  0101 from 5.188.10.180 port 36279 ssh2,8328cea4,Failed password for invalid user <*> from <*> port <*> ssh2 
190,Dec,10,08:24:36,LabSZ,24361,Connection closed by 5.188.10.180 [preauth],5aa9e905,Connection closed by 5.188.10.180 [ preauth ] 
191,Dec,10,08:24:40,LabSZ,24363,Invalid user 0 from 5.188.10.180,e435b431,Invalid user 0 from 5.188.10.180 
192,Dec,10,08:24:40,LabSZ,24363,input_userauth_request: invalid user 0 [preauth],88d052a1,input_userauth_request : invalid user 0 [ preauth ] 
193,Dec,10,08:24:40,LabSZ,24363,Failed none for invalid user 0 from 5.188.10.180 port 49811 ssh2,8c9b1c39,Failed none for invalid user 0 from 5.188.10.180 port 49811 ssh2 
194,Dec,10,08:24:43,LabSZ,24363,pam_unix(sshd:auth): check pass; user unknown,ef536fc0,pam_unix ( sshd : auth ) : check pass ; user unknown 
195,Dec,10,08:24:43,LabSZ,24363,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=5.188.10.180,24473d9a,pam_unix ( sshd : auth ) : authentication failure ; logname= uid=0 euid=0 tty=ssh ruser= rhost=5.188.10.180 
196,Dec,10,08:24:45,LabSZ,24363,Failed password for invalid user 0 from 5.188.10.180 port 49811 ssh2,338bdd4b,Failed password for invalid user 0 from 5.188.10.180 port 49811 ssh2 
197,Dec,10,08:24:46,LabSZ,24363,Connection closed by 5.188.10.180 [preauth],5aa9e905,Connection closed by 5.188.10.180 [ preauth ] 
198,Dec,10,08:24:50,LabSZ,24365,Invalid user 1234 from 5.188.10.180,6d8c4c14,Invalid user 1234 from 5.188.10.180 
199,Dec,10,08:24:50,LabSZ,24365,input_userauth_request: invalid user 1234 [preauth],60d4b883,input_userauth_request : invalid user 1234 [ preauth ] 
200,Dec,10,08:24:50,LabSZ,24365,pam_unix(sshd:auth): check pass; user unknown,ef536fc0,pam_unix ( sshd : auth ) : check pass ; user unknown 
201,Dec,10,08:24:50,LabSZ,24365,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=5.188.10.180,24473d9a,pam_unix ( sshd : auth ) : authentication failure ; logname= uid=0 euid=0 tty=ssh ruser= rhost=5.188.10.180 
202,Dec,10,08:24:52,LabSZ,24365,Failed password for invalid user 1234 from 5.188.10.180 port 45541 ssh2,14f8c808,Failed password for invalid user 1234 from 5.188.10.180 port 45541 ssh2 
203,Dec,10,08:24:54,LabSZ,24365,Connection closed by 5.188.10.180 [preauth],5aa9e905,Connection closed by 5.188.10.180 [ preauth ] 
204,Dec,10,08:24:58,LabSZ,24367,Invalid user admin from 5.188.10.180,4b8e0415,<*> user <*> from <*> 
205,Dec,10,08:24:58,LabSZ,24367,input_userauth_request: invalid user admin [preauth],2e5b2561,input_userauth_request : invalid user admin [ preauth ] 
206,Dec,10,08:24:58,LabSZ,24367,Failed none for invalid user admin from 5.188.10.180 port 52631 ssh2,dbdaa275,Failed none for invalid user admin from 5.188.10.180 port 52631 ssh2 
207,Dec,10,08:24:59,LabSZ,24367,Connection closed by 5.188.10.180 [preauth],5aa9e905,Connection closed by 5.188.10.180 [ preauth ] 
208,Dec,10,08:25:06,LabSZ,24369,Invalid user admin from 5.188.10.180,40bf1a22,Invalid user admin from 5.188.10.180 
209,Dec,10,08:25:06,LabSZ,24369,input_userauth_request: invalid user admin [preauth],2e5b2561,input_userauth_request : invalid user admin [ preauth ] 
210,Dec,10,08:25:06,LabSZ,24369,pam_unix(sshd:auth): check pass; user unknown,ef536fc0,pam_unix ( sshd : auth ) : check pass ; user unknown 
211,Dec,10,08:25:06,LabSZ,24369,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=5.188.10.180,24473d9a,pam_unix ( sshd : auth ) : authentication failure ; logname= uid=0 euid=0 tty=ssh ruser= rhost=5.188.10.180 
212,Dec,10,08:25:08,LabSZ,24369,Failed password for invalid user admin from 5.188.10.180 port 60682 ssh2,42e0333e,Failed password for invalid user admin from 5.188.10.180 port 60682 ssh2 
213,Dec,10,08:25:10,LabSZ,24369,pam_unix(sshd:auth): check pass; user unknown,ef536fc0,pam_unix ( sshd : auth ) : check pass ; user unknown 
214,Dec,10,08:25:11,LabSZ,24369,Failed password for invalid user admin from 5.188.10.180 port 60682 ssh2,42e0333e,Failed password for invalid user admin from 5.188.10.180 port 60682 ssh2 
215,Dec,10,08:25:13,LabSZ,24369,pam_unix(sshd:auth): check pass; user unknown,99bc0083,pam_unix ( sshd : auth ) : <*> <*> ; user <*> 
216,Dec,10,08:25:15,LabSZ,24369,Failed password for invalid user admin from 5.188.10.180 port 60682 ssh2,42e0333e,Failed password for invalid user admin from 5.188.10.180 port 60682 ssh2 
217,Dec,10,08:25:16,LabSZ,24369,pam_unix(sshd:auth): check pass; user unknown,ef536fc0,pam_unix ( sshd : auth ) : check pass ; user unknown 
218,Dec,10,08:25:18,LabSZ,24369,Failed password for invalid user admin from 5.188.10.180 port 60682 ssh2,42e0333e,Failed password for invalid user admin from 5.188.10.180 port 60682 ssh2 
219,Dec,10,08:25:19,LabSZ,24369,pam_unix(sshd:auth): check pass; user unknown,ef536fc0,pam_unix ( sshd : auth ) : check pass ; user unknown 
220,Dec,10,08:25:21,LabSZ,24369,Failed password for invalid user admin from 5.188.10.180 port 60682 ssh2,42e0333e,Failed password for invalid user admin from 5.188.10.180 port 60682 ssh2 
221,Dec,10,08:25:22,LabSZ,24369,Connection closed by 5.188.10.180 [preauth],5aa9e905,Connection closed by 5.188.10.180 [ preauth ] 
222,Dec,10,08:25:22,LabSZ,24369,PAM 4 more authentication failures; logname= uid=0 euid=0 tty=ssh ruser= rhost=5.188.10.180,f2ade40c,PAM 4 more authentication failures ; logname= uid=0 euid=0 tty=ssh ruser= rhost=5.188.10.180 
223,Dec,10,08:25:22,LabSZ,24369,PAM service(sshd) ignoring max retries; 5 > 3,1da8c634,PAM service ( sshd ) ignoring max retries ; 5 > 3 
224,Dec,10,08:25:27,LabSZ,24371,Invalid user admin from 5.188.10.180,40bf1a22,Invalid user admin from 5.188.10.180 
225,Dec,10,08:25:27,LabSZ,24371,input_userauth_request: invalid user admin [preauth],2e5b2561,input_userauth_request : invalid user admin [ preauth ] 
226,Dec,10,08:25:27,LabSZ,24371,pam_unix(sshd:auth): check pass; user unknown,ef536fc0,pam_unix ( sshd : auth ) : check pass ; user unknown 
227,Dec,10,08:25:27,LabSZ,24371,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=5.188.10.180,24473d9a,pam_unix ( sshd : auth ) : authentication failure ; logname= uid=0 euid=0 tty=ssh ruser= rhost=5.188.10.180 
228,Dec,10,08:25:28,LabSZ,24371,Failed password for invalid user admin from 5.188.10.180 port 59647 ssh2,dd504097,Failed password for invalid user admin from 5.188.10.180 port 59647 ssh2 
229,Dec,10,08:25:30,LabSZ,24371,pam_unix(sshd:auth): check pass; user unknown,ef536fc0,pam_unix ( sshd : auth ) : check pass ; user unknown 
230,Dec,10,08:25:32,LabSZ,24371,Failed password for invalid user admin from 5.188.10.180 port 59647 ssh2,dd504097,Failed password for invalid user admin from 5.188.10.180 port 59647 ssh2 
231,Dec,10,08:25:33,LabSZ,24371,pam_unix(sshd:auth): check pass; user unknown,ef536fc0,pam_unix ( sshd : auth ) : check pass ; user unknown 
232,Dec,10,08:25:35,LabSZ,24371,Failed password for invalid user admin from 5.188.10.180 port 59647 ssh2,dd504097,Failed password for invalid user admin from 5.188.10.180 port 59647 ssh2 
233,Dec,10,08:25:36,LabSZ,24371,pam_unix(sshd:auth): check pass; user unknown,ef536fc0,pam_unix ( sshd : auth ) : check pass ; user unknown 
234,Dec,10,08:25:38,LabSZ,24371,Failed password for invalid user admin from 5.188.10.180 port 59647 ssh2,dd504097,Failed password for invalid user admin from 5.188.10.180 port 59647 ssh2 
235,Dec,10,08:25:39,LabSZ,24371,pam_unix(sshd:auth): check pass; user unknown,ef536fc0,pam_unix ( sshd : auth ) : check pass ; user unknown 
236,Dec,10,08:25:41,LabSZ,24371,Failed password for invalid user admin from 5.188.10.180 port 59647 ssh2,dd504097,Failed password for invalid user admin from 5.188.10.180 port 59647 ssh2 
237,Dec,10,08:25:41,LabSZ,24371,Connection closed by 5.188.10.180 [preauth],5aa9e905,Connection closed by 5.188.10.180 [ preauth ] 
238,Dec,10,08:25:41,LabSZ,24371,PAM 4 more authentication failures; logname= uid=0 euid=0 tty=ssh ruser= rhost=5.188.10.180,f2ade40c,PAM 4 more authentication failures ; logname= uid=0 euid=0 tty=ssh ruser= rhost=5.188.10.180 
239,Dec,10,08:25:41,LabSZ,24371,PAM service(sshd) ignoring max retries; 5 > 3,1da8c634,PAM service ( sshd ) ignoring max retries ; 5 > 3 
240,Dec,10,08:25:48,LabSZ,24373,Invalid user admin from 5.188.10.180,40bf1a22,Invalid user admin from 5.188.10.180 
241,Dec,10,08:25:48,LabSZ,24373,input_userauth_request: invalid user admin [preauth],2e5b2561,input_userauth_request : invalid user admin [ preauth ] 
242,Dec,10,08:25:48,LabSZ,24373,pam_unix(sshd:auth): check pass; user unknown,ef536fc0,pam_unix ( sshd : auth ) : check pass ; user unknown 
243,Dec,10,08:25:48,LabSZ,24373,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=5.188.10.180,24473d9a,pam_unix ( sshd : auth ) : authentication failure ; logname= uid=0 euid=0 tty=ssh ruser= rhost=5.188.10.180 
244,Dec,10,08:25:50,LabSZ,24373,Failed password for invalid user admin from 5.188.10.180 port 56345 ssh2,673a4297,Failed password for invalid user admin from 5.188.10.180 port 56345 ssh2 
245,Dec,10,08:25:51,LabSZ,24373,Connection closed by 5.188.10.180 [preauth],5aa9e905,Connection closed by 5.188.10.180 [ preauth ] 
246,Dec,10,08:25:58,LabSZ,24375,Invalid user default from 5.188.10.180,b3865471,Invalid user default from 5.188.10.180 
247,Dec,10,08:25:58,LabSZ,24375,input_userauth_request: invalid user default [preauth],30432e44,input_userauth_request : invalid user default [ preauth ] 
